task,truth
12,0
13,1
19,0
30,0
53,0
90,0
96,0
114,0
130,0
153,0
194,0
220,0
221,0
230,0
246,0
249,0
271,0
280,0
312,0
372,0
383,0
436,0
438,0
474,0
504,0
526,1
527,0
549,0
550,0
552,0
553,0
554,0
572,0
586,1
604,0
639,0
644,0
712,0
715,0
718,0
719,1
732,0
753,0
785,0
802,0
847,0
880,0
887,1
931,0
940,0
946,0
969,0
970,0
1037,0
1064,0
1084,0
1090,1
1113,0
1144,1
1161,0
1190,0
1223,0
1234,0
1250,0
1277,0
1287,0
1321,0
1333,0
1340,1
1367,0
1370,0
1407,0
1422,0
1438,0
1449,0
1487,0
1502,0
1514,0
1518,0
1557,0
1591,0
1594,0
1598,0
1599,0
1642,0
1656,0
1662,1
1663,0
1682,0
1684,0
1690,0
1715,1
1735,0
1780,1
1793,0
1809,0
1829,0
1840,0
1863,0
1909,0
