task,truth
36,0
59,1
104,0
120,0
161,0
187,0
207,1
216,0
250,0
266,0
278,0
283,0
291,0
300,0
307,0
327,0
348,0
358,0
395,0
404,0
410,0
430,0
441,1
469,1
502,0
558,0
575,0
618,0
633,0
660,0
688,1
701,0
725,0
750,1
755,0
767,0
776,0
824,0
825,0
837,0
848,0
862,0
882,0
934,0
936,0
957,0
987,0
1009,0
1015,0
1126,0
1127,0
1132,0
1134,0
1139,0
1164,0
1171,0
1214,0
1249,0
1263,1
1272,0
1276,0
1296,0
1297,0
1301,0
1315,0
1320,0
1349,0
1353,1
1401,0
1451,0
1497,0
1528,0
1541,0
1564,0
1625,0
1629,0
1637,0
1655,1
1668,0
1699,0
1702,0
1714,0
1759,0
1760,1
1794,0
1834,0
1842,0
1851,0
1852,0
1862,0
1871,1
1884,0
1905,1
1923,0
1928,0
1937,0
1958,0
1966,0
1980,1
1989,0
