worker,task,answer
0.0,0,1
0.0,9,1
0.0,10,0
0.0,11,1
0.0,17,0
0.0,23,0
0.0,29,1
0.0,33,1
0.0,38,0
0.0,40,1
0.0,41,0
0.0,42,1
0.0,48,1
3.0,4,0
3.0,8,1
3.0,16,1
3.0,20,0
3.0,22,1
3.0,26,1
3.0,28,0
3.0,31,1
3.0,34,0
3.0,40,1
5.0,2,1
5.0,6,0
5.0,8,0
5.0,15,0
5.0,16,1
5.0,19,0
5.0,21,0
5.0,24,0
5.0,26,1
5.0,28,0
5.0,30,1
5.0,32,1
5.0,40,1
5.0,41,0
6.0,2,1
6.0,8,1
6.0,12,1
6.0,13,0
6.0,18,1
6.0,19,1
6.0,24,1
6.0,27,0
6.0,47,0
6.0,48,1
6.0,49,1
19.0,0,0
19.0,2,1
19.0,4,0
19.0,5,0
19.0,13,0
19.0,14,0
19.0,17,1
19.0,23,1
19.0,32,0
19.0,37,0
19.0,38,0
20.0,8,0
20.0,14,0
20.0,30,1
20.0,34,1
20.0,36,0
20.0,38,1
20.0,42,0
22.0,0,0
22.0,9,1
22.0,12,1
22.0,21,1
22.0,22,1
22.0,26,0
22.0,36,0
22.0,45,1
23.0,3,0
23.0,4,0
23.0,11,0
23.0,18,1
23.0,19,0
23.0,21,1
23.0,28,0
23.0,35,1
23.0,47,1
23.0,48,0
26.0,0,0
26.0,1,0
26.0,13,0
26.0,14,1
26.0,17,1
26.0,26,1
26.0,30,1
26.0,33,0
26.0,37,1
26.0,41,0
26.0,49,0
29.0,2,1
29.0,4,0
29.0,7,1
29.0,10,1
29.0,21,1
29.0,36,1
33.0,9,0
33.0,12,1
33.0,16,0
33.0,27,1
33.0,29,0
33.0,31,0
33.0,35,0
33.0,42,0
33.0,46,0
34.0,1,0
34.0,5,1
34.0,7,1
34.0,14,0
34.0,19,0
34.0,21,1
34.0,25,1
34.0,29,1
34.0,30,0
34.0,32,1
34.0,39,1
38.0,5,0
38.0,12,0
38.0,15,0
38.0,16,1
38.0,19,0
38.0,20,0
38.0,33,1
38.0,34,0
38.0,40,0
46.0,17,0
46.0,23,0
46.0,31,0
46.0,40,1
49.0,0,1
49.0,5,1
49.0,14,0
49.0,16,0
49.0,19,0
49.0,20,1
49.0,21,1
49.0,23,0
49.0,26,1
49.0,32,0
57.0,5,0
57.0,8,1
57.0,38,0
57.0,40,1
57.0,41,0
57.0,42,1
57.0,48,0
58.0,2,1
58.0,3,1
58.0,7,0
58.0,8,1
58.0,28,0
58.0,34,1
58.0,37,0
58.0,40,0
58.0,41,0
58.0,47,0
61.0,0,0
61.0,9,1
61.0,12,0
61.0,14,1
61.0,27,1
61.0,31,1
61.0,40,1
61.0,49,0
70.0,5,0
70.0,7,0
70.0,11,0
70.0,15,0
70.0,16,0
70.0,19,0
70.0,25,0
70.0,28,1
70.0,36,0
70.0,40,1
70.0,42,0
70.0,47,1
70.0,49,1
80.0,3,0
80.0,11,1
80.0,14,1
80.0,25,0
80.0,28,0
80.0,29,0
80.0,44,1
80.0,47,0
87.0,0,1
87.0,1,0
87.0,10,1
87.0,12,0
87.0,22,0
87.0,24,1
87.0,32,1
87.0,34,1
87.0,46,0
87.0,48,0
89.0,10,1
89.0,13,0
89.0,17,1
89.0,18,1
89.0,21,0
89.0,25,1
89.0,29,1
89.0,30,1
89.0,40,1
89.0,41,0
89.0,43,0
89.0,45,0
91.0,13,0
91.0,16,1
91.0,18,1
91.0,23,0
91.0,27,1
91.0,28,0
91.0,48,0
