task,truth
25,0
30,0
42,0
46,0
54,0
56,0
62,0
79,0
85,0
92,0
141,0
176,0
179,1
213,0
228,1
238,0
276,1
296,0
308,0
321,1
325,0
340,0
355,0
415,0
421,0
422,0
438,0
454,0
476,0
482,1
506,0
507,0
509,0
511,0
518,0
585,0
604,0
642,0
643,0
648,0
681,0
683,0
688,1
704,0
774,0
780,0
807,0
817,1
828,0
837,0
856,1
857,0
868,0
888,0
902,0
908,0
939,0
952,0
980,0
990,0
1012,0
1079,1
1112,0
1130,0
1224,0
1226,0
1244,0
1245,0
1264,0
1278,0
1326,0
1346,0
1456,0
1485,0
1516,0
1555,0
1563,0
1578,0
1594,0
1617,0
1625,0
1645,0
1674,0
1684,0
1708,0
1716,1
1724,0
1726,1
1767,0
1776,0
1797,0
1799,0
1816,0
1823,1
1844,0
1860,0
1922,0
1974,0
1988,0
1992,0
