task,truth
58,0
135,1
171,0
223,0
244,0
300,0
306,1
324,0
342,0
351,0
361,0
370,0
373,0
400,0
434,0
478,0
479,0
512,0
532,0
565,0
572,0
583,0
594,0
600,0
603,0
610,0
627,0
669,0
754,1
761,0
767,0
770,1
790,0
794,0
802,0
815,1
819,0
836,0
841,0
864,0
895,0
906,0
909,1
918,0
941,0
946,0
963,0
992,1
1014,0
1023,0
1034,1
1056,0
1091,1
1108,0
1122,1
1134,0
1141,0
1146,0
1168,0
1182,0
1187,1
1206,0
1221,1
1248,1
1253,1
1272,0
1286,1
1291,0
1355,0
1359,0
1380,0
1408,0
1465,0
1477,0
1503,0
1505,0
1524,0
1559,0
1581,0
1600,0
1658,0
1714,0
1758,0
1761,0
1772,0
1798,0
1831,0
1833,0
1858,0
1871,1
1900,0
1905,1
1919,0
1926,1
1930,0
1931,0
1985,0
1986,0
1994,1
1996,0
