task,truth
2,0
4,0
10,0
33,0
36,0
40,0
47,0
142,0
147,0
158,0
161,0
184,0
209,0
216,0
222,0
226,0
263,0
266,0
305,0
313,0
320,0
376,0
397,0
431,0
464,0
486,0
490,0
492,0
522,0
528,0
543,0
548,0
562,0
596,0
633,0
638,0
662,0
690,0
717,0
721,0
728,0
753,0
759,0
779,0
785,0
793,0
811,0
838,0
861,0
916,1
930,0
935,0
943,0
1003,0
1006,0
1030,1
1032,1
1050,0
1059,0
1060,0
1068,0
1087,0
1101,0
1111,0
1128,0
1194,0
1335,0
1349,0
1352,0
1389,0
1405,0
1420,0
1444,1
1466,0
1481,1
1482,1
1508,0
1517,1
1558,0
1593,0
1627,0
1639,0
1655,1
1698,0
1699,0
1703,0
1734,0
1737,0
1738,0
1743,0
1748,0
1757,0
1814,0
1828,0
1848,0
1850,0
1884,0
1902,0
1917,0
1999,1
