worker,task,answer
2.0,1,0
2.0,2,0
2.0,11,0
2.0,13,1
2.0,14,0
2.0,15,1
2.0,17,0
2.0,20,0
2.0,21,0
2.0,27,1
2.0,32,0
2.0,36,1
2.0,38,0
2.0,40,0
2.0,44,0
2.0,46,0
5.0,0,1
5.0,2,1
5.0,7,0
5.0,9,0
5.0,12,1
5.0,15,1
5.0,16,1
5.0,17,0
5.0,20,1
5.0,25,1
5.0,31,0
5.0,47,1
5.0,49,1
7.0,3,1
7.0,8,1
7.0,12,1
7.0,19,1
7.0,20,0
7.0,25,0
7.0,26,0
7.0,29,0
7.0,35,1
7.0,38,0
7.0,39,0
7.0,48,0
7.0,49,1
9.0,0,1
9.0,4,1
9.0,5,1
9.0,6,0
9.0,12,1
9.0,13,1
9.0,14,1
9.0,16,1
9.0,17,1
9.0,20,1
9.0,25,0
9.0,27,0
9.0,34,0
9.0,37,1
9.0,38,0
9.0,42,1
9.0,44,1
9.0,48,1
16.0,0,0
16.0,1,0
16.0,3,1
16.0,5,0
16.0,8,1
16.0,9,0
16.0,11,0
16.0,14,1
16.0,17,1
16.0,23,0
16.0,27,0
16.0,31,0
16.0,37,0
16.0,41,1
16.0,44,0
16.0,46,1
16.0,47,1
16.0,48,1
20.0,2,0
20.0,5,0
20.0,6,1
20.0,7,0
20.0,14,1
20.0,25,1
20.0,34,0
20.0,35,0
20.0,38,0
20.0,40,1
22.0,0,1
22.0,6,0
22.0,17,1
22.0,24,1
22.0,26,1
22.0,27,0
22.0,30,1
22.0,32,1
22.0,42,0
22.0,44,0
22.0,47,1
22.0,49,0
23.0,5,0
23.0,6,1
23.0,10,0
23.0,21,0
23.0,22,0
23.0,28,1
23.0,30,0
23.0,38,1
23.0,41,1
23.0,42,0
23.0,44,0
23.0,46,1
23.0,47,1
23.0,48,1
25.0,1,1
25.0,2,1
25.0,3,0
25.0,4,0
25.0,10,0
25.0,11,0
25.0,17,0
25.0,20,1
25.0,31,1
25.0,35,0
25.0,36,0
25.0,38,0
25.0,43,1
25.0,45,0
25.0,47,1
30.0,2,1
30.0,3,1
30.0,4,0
30.0,12,0
30.0,15,0
30.0,22,0
30.0,27,1
30.0,28,1
30.0,31,0
30.0,33,1
30.0,38,0
30.0,43,0
36.0,2,1
36.0,11,1
36.0,14,0
