task,truth
17,0
18,0
28,0
29,0
39,0
82,0
90,0
109,0
131,0
138,0
147,0
150,0
152,0
164,0
200,0
208,0
213,0
220,0
233,1
286,1
288,0
329,0
344,0
345,0
351,0
425,0
428,0
469,1
470,0
472,0
484,0
485,1
492,0
493,0
530,0
543,0
554,0
557,0
563,1
579,0
618,0
831,0
843,0
844,0
878,0
891,0
923,0
977,0
992,1
1019,0
1022,0
1023,0
1032,1
1047,0
1121,0
1158,1
1161,0
1179,0
1189,0
1201,0
1221,1
1229,0
1254,0
1277,0
1288,0
1301,0
1316,0
1325,0
1330,1
1345,0
1346,0
1356,1
1426,1
1446,0
1448,0
1475,0
1576,0
1590,0
1600,0
1601,1
1613,0
1632,1
1662,1
1708,0
1710,0
1716,1
1741,0
1844,0
1869,0
1879,1
1882,0
1896,1
1916,0
1944,0
1945,0
1952,0
1957,0
1960,1
1972,0
1988,0
