task,truth
86,0
98,0
107,0
116,0
132,0
180,0
183,0
194,0
199,0
248,1
261,0
277,0
280,0
283,0
284,0
324,0
365,0
401,0
435,1
439,0
447,0
454,0
498,0
500,0
528,0
536,0
550,0
576,0
586,1
605,0
636,0
644,0
678,1
699,0
738,0
782,0
793,0
840,0
849,0
860,0
862,0
887,1
888,0
930,0
952,0
954,0
970,0
971,0
979,0
1015,0
1016,1
1021,1
1045,0
1135,0
1136,0
1146,0
1147,0
1163,0
1176,0
1243,0
1252,0
1255,0
1265,1
1272,0
1286,1
1340,1
1362,0
1373,0
1401,0
1410,0
1431,0
1436,0
1461,0
1482,1
1567,0
1606,0
1619,0
1631,1
1677,0
1678,1
1687,0
1704,0
1707,0
1742,0
1763,0
1768,0
1779,0
1799,0
1816,0
1823,1
1848,0
1849,0
1909,0
1934,0
1935,0
1936,0
1949,0
1954,0
1955,0
1984,0
