task,truth
33,0
35,0
54,0
60,1
72,0
79,0
85,0
91,0
163,0
184,0
214,1
222,0
231,0
232,0
241,0
264,0
268,0
289,0
314,0
326,0
328,0
342,0
347,0
349,1
368,1
373,0
389,0
392,0
395,0
437,0
443,0
452,0
471,0
481,0
511,0
512,0
526,1
546,0
566,0
575,0
585,0
596,0
597,0
628,0
660,0
670,0
720,0
741,0
753,0
788,0
791,0
808,1
854,0
865,0
912,1
935,0
962,0
983,0
1006,0
1049,0
1071,0
1126,0
1190,0
1198,0
1205,0
1240,0
1264,0
1285,0
1291,0
1293,0
1297,0
1322,0
1336,0
1354,0
1466,0
1484,0
1497,0
1512,0
1550,0
1568,0
1573,0
1579,0
1591,0
1615,0
1621,0
1629,0
1649,0
1656,0
1672,0
1684,0
1715,1
1737,0
1738,0
1762,0
1801,0
1818,0
1826,1
1856,0
1989,0
1995,1
