task,truth
1,1
25,0
31,0
104,0
115,0
125,0
130,0
168,1
169,0
177,1
179,1
189,0
198,0
221,0
242,0
253,0
258,0
269,0
291,0
337,0
339,0
340,0
355,0
356,0
363,0
384,0
405,1
451,1
474,0
479,0
527,0
539,0
544,0
552,0
590,0
607,0
619,0
625,0
647,0
649,0
653,0
656,0
658,0
703,0
718,0
740,0
761,0
772,0
834,0
841,0
872,0
880,0
942,0
945,1
947,0
949,0
969,0
996,0
1064,0
1113,0
1152,0
1162,0
1172,0
1193,0
1211,0
1260,0
1292,0
1305,0
1319,1
1343,0
1412,1
1427,0
1501,0
1509,0
1510,0
1516,0
1522,0
1533,1
1556,0
1588,0
1593,0
1598,0
1636,0
1639,0
1648,0
1690,0
1709,0
1717,0
1718,0
1721,0
1766,0
1787,0
1815,0
1825,1
1840,0
1855,0
1883,0
1932,0
1941,0
1951,0
