task,truth
10,0
60,1
85,0
89,0
122,0
133,0
159,1
205,0
217,0
229,0
236,0
258,0
261,0
267,0
364,0
367,0
409,0
413,0
433,0
521,0
558,0
576,0
597,0
609,0
649,0
653,0
656,0
661,0
695,0
707,0
746,0
766,0
782,0
793,0
795,0
801,0
828,0
834,0
840,0
853,0
870,0
884,0
910,0
930,0
973,0
988,1
1000,0
1005,0
1024,0
1029,1
1068,0
1079,1
1082,0
1102,0
1120,0
1129,0
1138,0
1178,0
1226,0
1229,0
1247,0
1249,0
1283,0
1301,0
1322,0
1369,0
1375,0
1377,0
1378,0
1383,0
1439,0
1485,0
1526,0
1533,1
1561,0
1567,0
1570,0
1575,0
1577,0
1579,0
1605,0
1619,0
1633,0
1636,0
1643,0
1656,0
1688,0
1744,0
1751,1
1786,0
1801,0
1816,0
1834,0
1838,0
1853,0
1901,0
1926,1
1929,0
1948,0
1960,1
