task,truth
4,0
13,1
81,0
91,0
109,0
112,0
116,0
136,0
174,0
183,0
220,0
231,0
288,0
292,0
313,0
315,0
360,0
362,0
368,1
382,0
406,0
417,0
450,0
473,0
493,0
498,0
527,0
563,1
579,0
608,0
624,0
637,0
647,0
676,0
677,0
697,0
733,0
772,0
778,0
815,1
841,0
846,0
857,0
861,0
893,0
909,1
916,1
950,0
954,0
1007,0
1051,0
1090,1
1104,0
1108,0
1122,1
1144,1
1146,0
1159,0
1181,0
1189,0
1216,1
1287,0
1294,1
1319,1
1330,1
1332,0
1362,0
1444,1
1478,0
1513,0
1515,0
1521,0
1588,0
1608,0
1617,0
1628,0
1632,1
1640,0
1644,0
1648,0
1661,0
1693,0
1707,0
1737,0
1826,1
1827,0
1841,0
1844,0
1854,0
1861,1
1879,1
1886,1
1887,1
1892,0
1921,0
1933,0
1938,0
1939,0
1963,0
1978,0
