task,truth
26,0
47,0
49,0
137,0
141,0
143,0
192,0
235,0
237,0
245,0
259,0
272,0
277,0
303,0
374,0
385,0
392,0
393,0
424,0
442,0
464,0
514,1
518,0
524,0
602,0
604,0
612,0
636,0
638,0
639,0
648,0
669,0
672,0
687,1
728,0
738,0
758,0
773,0
794,0
827,0
837,0
842,0
856,1
879,0
889,0
890,0
905,0
935,0
943,0
945,1
990,0
1004,1
1016,1
1113,0
1116,0
1124,0
1145,0
1149,0
1171,0
1179,0
1203,1
1207,0
1251,0
1252,0
1271,1
1274,0
1279,0
1307,0
1309,0
1321,0
1364,0
1380,0
1411,0
1438,0
1460,0
1470,0
1476,0
1482,1
1545,0
1555,0
1564,0
1585,0
1622,1
1645,0
1666,0
1691,1
1703,0
1771,0
1797,0
1825,1
1833,0
1842,0
1852,0
1872,0
1875,1
1891,0
1916,0
1928,0
1961,0
1993,0
