task,truth
0,0
8,0
20,0
32,0
83,0
101,1
119,0
147,0
155,0
156,0
169,0
170,0
184,0
196,0
287,0
290,0
320,0
326,0
330,0
331,0
338,0
358,0
359,0
380,0
389,0
412,0
415,0
426,0
436,0
499,0
506,0
512,0
515,0
528,0
547,1
548,0
555,0
574,0
603,0
614,0
627,0
632,0
644,0
660,0
705,0
731,1
735,0
744,1
745,0
754,1
756,0
780,0
818,0
821,1
849,0
859,0
880,0
885,0
900,0
915,0
998,0
1001,0
1008,0
1021,1
1028,0
1037,0
1083,0
1117,0
1130,0
1161,0
1233,0
1237,0
1276,0
1290,0
1324,0
1326,0
1355,0
1409,0
1425,0
1446,0
1449,0
1524,0
1528,0
1534,0
1609,0
1618,0
1669,0
1678,1
1685,1
1753,0
1795,1
1803,1
1810,0
1851,0
1860,0
1914,0
1936,0
1946,0
1973,0
1984,0
