worker,task,answer
A2AU1R4ZU1ZJ1A,591,1
A3HB574VTU7ZFQ,1188,0
AMB0MI0ETV2QN,272,0
A2AU1R4ZU1ZJ1A,902,1
A3OVORVFL0XDTW,1383,0
A2AU1R4ZU1ZJ1A,1797,0
A3EGTD5X91JG0H,1338,0
A3OVORVFL0XDTW,902,0
A2AU1R4ZU1ZJ1A,1636,0
A3M34FQ1OVNWPG,1591,0
A3OVORVFL0XDTW,1119,1
A3OVORVFL0XDTW,1257,1
A1WCS9A1G451ET,945,0
A16CUBQSMYOCD9,1601,0
A11SLRXUNTJBJN,1257,1
A11SLRXUNTJBJN,1636,0
A2AU1R4ZU1ZJ1A,1647,0
A11SLRXUNTJBJN,886,0
A179VLKURU2LOC,964,0
A2AU1R4ZU1ZJ1A,903,1
A38TVCJD8W9XVP,1601,1
A2YTQZXX709TKL,1591,0
A35F9JZCBMWW8P,1221,0
A3GJG5WDSBJDF9,1625,0
A11SLRXUNTJBJN,745,0
A2AU1R4ZU1ZJ1A,385,0
AS52W5HOMKHLU,1240,0
A356E3RU75EGT1,1611,0
A2VLOL5DA4M2T1,1997,0
A11SLRXUNTJBJN,1119,1
A2AU1R4ZU1ZJ1A,82,1
A2ZDBGM5Z340X4,1606,0
A2W9NTI22HTWGF,649,0
AS52W5HOMKHLU,1012,1
A2AU1R4ZU1ZJ1A,1142,1
A2VLOL5DA4M2T1,1012,0
AL2G3Q8RJCH6T,436,0
A3GJG5WDSBJDF9,649,0
A3HB574VTU7ZFQ,1264,0
AWAFCJJRHVAJJ,1383,0
A1K96S33FDRUJW,1062,0
A11SLRXUNTJBJN,779,0
A3PT15XRN1X8VE,82,0
A1VLY9V91HLMWE,1188,0
A2T9GONQRQRCDA,1376,0
A1PX8UYPRGZCO9,436,0
AS52W5HOMKHLU,903,0
A2AU1R4ZU1ZJ1A,103,1
A1PX8UYPRGZCO9,1395,0
A2AU1R4ZU1ZJ1A,405,0
A2ZSRG20LC3J0C,1996,0
A2AU1R4ZU1ZJ1A,1330,1
A3GJG5WDSBJDF9,1119,0
A2VLOL5DA4M2T1,1469,0
A3HB574VTU7ZFQ,1797,0
AWAFCJJRHVAJJ,1264,0
A8973OC7HM3Y6,1387,1
A2YCMDV70RH926,1606,0
A1K96S33FDRUJW,79,0
A8973OC7HM3Y6,1342,0
A2AU1R4ZU1ZJ1A,1191,1
AWAFCJJRHVAJJ,745,0
A2SKWBR49HEXFY,103,0
A8973OC7HM3Y6,1997,0
AWAFCJJRHVAJJ,1188,0
A2SKWBR49HEXFY,1257,0
AWAFCJJRHVAJJ,882,0
A1K96S33FDRUJW,1715,1
A1K96S33FDRUJW,1732,0
A2AU1R4ZU1ZJ1A,1285,1
A3HB574VTU7ZFQ,1601,1
A1PX8UYPRGZCO9,1285,0
AWAFCJJRHVAJJ,256,0
A2YCMDV70RH926,166,0
A1K96S33FDRUJW,983,0
A2OQ5SUV3W7HFY,1132,0
A2YTQZXX709TKL,1330,0
A1K96S33FDRUJW,1342,0
A2AU1R4ZU1ZJ1A,1901,0
A3UNZFWALMO6SQ,1240,0
A11M3WJ9A9KH6A,1046,0
ACGDRU48WVNXO,166,0
A2YTQZXX709TKL,1342,0
A238AK06DRI5FX,1333,0
A238AK06DRI5FX,1276,0
A2SKWBR49HEXFY,1248,1
A11M3WJ9A9KH6A,1636,0
AWAFCJJRHVAJJ,1699,0
A2F7FQ1QH5O5DK,1384,1
A2F7FQ1QH5O5DK,1827,1
AS52W5HOMKHLU,591,0
A2SQGQ991CEHPJ,592,0
ATUMNO19F5R71,835,0
AOCJFXTIP7H3A,902,0
A2F7FQ1QH5O5DK,1132,0
A23HU633Q6EQCN,1062,0
A2AU1R4ZU1ZJ1A,1713,1
A23HU633Q6EQCN,436,0
AWAFCJJRHVAJJ,405,1
A2AU1R4ZU1ZJ1A,30,0
A2AU1R4ZU1ZJ1A,1318,1
A2YTQZXX709TKL,1901,0
A11SLRXUNTJBJN,1387,0
AWAFCJJRHVAJJ,1333,0
AWAFCJJRHVAJJ,1276,0
A2AU1R4ZU1ZJ1A,1240,1
A2ZSRG20LC3J0C,983,0
A2L4B4EDG5FKWE,584,1
A1PX8UYPRGZCO9,1221,1
A2ZSRG20LC3J0C,256,0
AO7W3AV3GOAEY,649,0
A8973OC7HM3Y6,1565,0
A11SLRXUNTJBJN,1740,0
A1PHROCA9UAKCU,478,0
AS52W5HOMKHLU,103,0
A8973OC7HM3Y6,1132,0
AOCJFXTIP7H3A,1012,0
AOCJFXTIP7H3A,1606,0
AWAFCJJRHVAJJ,591,1
A2F7FQ1QH5O5DK,1138,1
A36YQJLJPUBMWS,1670,0
A32U6TE5GJV6FS,1713,1
A2SKWBR49HEXFY,886,0
A3HB574VTU7ZFQ,378,0
A36YQJLJPUBMWS,1591,0
A2YTQZXX709TKL,1655,0
A2YTQZXX709TKL,1030,0
A2YTQZXX709TKL,1360,0
AWAFCJJRHVAJJ,378,0
A8973OC7HM3Y6,1091,0
A2F7FQ1QH5O5DK,1330,1
AFSUIO2PSX2KW,945,1
AO7W3AV3GOAEY,385,0
