worker,task,answer
1.0,2,0
1.0,7,0
1.0,11,1
1.0,15,0
1.0,18,0
1.0,19,1
1.0,21,0
1.0,22,0
1.0,27,0
1.0,41,0
1.0,47,0
7.0,2,0
7.0,4,1
7.0,12,0
7.0,20,0
7.0,38,0
7.0,40,1
8.0,11,1
8.0,16,1
8.0,24,1
8.0,25,1
8.0,41,0
8.0,42,1
8.0,44,1
8.0,45,1
14.0,5,0
14.0,23,1
14.0,36,0
14.0,37,0
14.0,40,1
14.0,45,0
14.0,46,0
15.0,7,1
15.0,9,1
15.0,10,1
15.0,11,1
15.0,16,0
15.0,19,0
15.0,20,1
15.0,34,1
15.0,35,1
15.0,41,1
18.0,7,1
18.0,9,1
18.0,11,0
18.0,12,0
18.0,16,0
18.0,17,0
18.0,20,0
18.0,27,1
18.0,29,0
18.0,37,1
18.0,44,0
24.0,0,0
24.0,1,0
24.0,2,1
24.0,7,1
24.0,9,0
24.0,17,1
24.0,18,0
24.0,19,1
24.0,27,1
24.0,35,1
24.0,38,1
24.0,39,0
35.0,9,1
35.0,13,1
35.0,19,1
35.0,21,0
35.0,22,0
35.0,25,1
35.0,44,1
38.0,10,1
38.0,12,1
38.0,19,1
38.0,29,0
38.0,37,1
38.0,40,1
38.0,47,0
39.0,7,0
39.0,11,1
39.0,16,0
39.0,23,0
39.0,26,1
39.0,29,1
39.0,35,0
39.0,40,0
39.0,43,0
39.0,44,1
40.0,9,0
40.0,14,0
40.0,24,0
40.0,25,0
40.0,30,0
40.0,31,0
40.0,32,1
40.0,34,1
40.0,35,1
40.0,36,0
40.0,37,0
40.0,42,1
40.0,44,1
40.0,48,0
43.0,1,0
43.0,8,1
43.0,10,1
43.0,13,1
43.0,17,0
43.0,19,0
43.0,26,0
43.0,31,1
43.0,33,1
43.0,38,0
43.0,41,1
44.0,1,1
44.0,3,1
44.0,14,1
44.0,18,1
44.0,19,1
44.0,22,0
44.0,23,1
44.0,29,0
44.0,31,1
44.0,38,1
44.0,47,1
44.0,48,1
47.0,2,1
47.0,10,1
47.0,13,1
47.0,14,1
47.0,19,0
47.0,20,0
47.0,21,0
47.0,23,0
47.0,26,1
47.0,33,0
47.0,42,0
52.0,0,1
52.0,4,0
52.0,6,1
52.0,7,0
52.0,9,0
52.0,13,1
52.0,16,0
52.0,17,0
52.0,31,0
52.0,42,1
52.0,44,1
59.0,5,1
59.0,9,1
59.0,19,0
59.0,37,1
59.0,40,1
59.0,45,1
59.0,47,1
68.0,2,1
68.0,6,1
68.0,7,0
68.0,10,0
68.0,17,0
68.0,18,0
68.0,23,0
68.0,28,0
68.0,31,1
68.0,34,0
68.0,39,0
68.0,43,1
68.0,46,1
68.0,48,1
69.0,0,1
69.0,2,0
69.0,6,0
69.0,11,1
69.0,16,1
69.0,28,0
69.0,35,1
69.0,38,0
69.0,39,0
69.0,46,1
69.0,47,0
71.0,8,0
71.0,16,0
71.0,22,0
71.0,28,0
71.0,35,1
74.0,1,0
74.0,2,1
74.0,5,1
74.0,9,0
74.0,10,0
74.0,21,1
74.0,38,0
74.0,39,1
74.0,45,1
82.0,0,0
82.0,2,1
82.0,4,0
82.0,5,0
82.0,21,1
82.0,28,0
82.0,32,1
82.0,40,1
82.0,42,1
86.0,1,0
86.0,3,0
86.0,6,1
86.0,19,1
86.0,30,1
86.0,39,0
86.0,40,1
89.0,3,0
89.0,6,1
89.0,7,0
89.0,21,1
89.0,23,1
89.0,29,0
92.0,1,1
92.0,12,0
92.0,20,0
92.0,29,1
92.0,31,1
96.0,2,0
96.0,8,0
96.0,21,1
96.0,22,0
96.0,25,0
96.0,34,0
96.0,35,0
96.0,38,1
96.0,44,0
96.0,47,0
96.0,48,1
99.0,1,1
99.0,2,0
99.0,4,1
99.0,5,1
99.0,7,1
99.0,11,0
99.0,13,1
99.0,26,0
99.0,29,1
99.0,40,1
99.0,44,0
103.0,2,1
103.0,10,1
103.0,17,0
103.0,21,1
103.0,26,1
103.0,28,0
103.0,29,0
103.0,31,0
103.0,38,0
103.0,41,0
103.0,42,0
104.0,1,0
104.0,2,0
104.0,4,1
104.0,17,1
104.0,19,1
104.0,21,1
104.0,26,1
104.0,36,0
104.0,43,1
104.0,46,0
104.0,47,1
112.0,0,1
112.0,1,0
112.0,10,0
112.0,19,0
112.0,21,0
112.0,23,0
112.0,25,0
112.0,30,1
112.0,41,0
117.0,1,0
117.0,3,1
117.0,10,1
117.0,11,0
117.0,17,0
117.0,24,0
117.0,27,1
117.0,29,0
117.0,32,0
117.0,37,0
117.0,38,1
117.0,45,0
117.0,46,1
122.0,8,0
122.0,14,0
122.0,17,0
122.0,19,0
122.0,23,1
122.0,32,1
122.0,34,1
122.0,43,1
123.0,7,0
123.0,19,1
123.0,21,0
123.0,30,0
123.0,35,0
123.0,38,1
123.0,47,0
124.0,0,1
124.0,3,0
124.0,15,1
124.0,17,1
124.0,21,0
124.0,23,0
124.0,43,0
124.0,48,0
125.0,0,1
125.0,5,1
125.0,7,0
125.0,10,0
125.0,13,1
125.0,15,0
125.0,19,0
125.0,26,1
125.0,28,0
125.0,32,1
125.0,34,0
125.0,37,0
125.0,38,1
125.0,48,0
136.0,4,1
136.0,10,1
136.0,11,1
136.0,31,0
136.0,37,1
136.0,45,1
136.0,49,1
137.0,1,1
137.0,8,0
137.0,14,0
137.0,17,0
137.0,21,1
137.0,28,1
137.0,43,1
137.0,44,1
138.0,22,0
138.0,25,1
138.0,29,0
138.0,39,1
138.0,40,0
139.0,3,1
139.0,9,0
139.0,13,1
139.0,15,0
139.0,19,1
139.0,30,1
139.0,38,1
139.0,48,1
139.0,49,1
141.0,1,0
141.0,9,0
141.0,22,1
141.0,23,1
141.0,26,0
141.0,27,0
141.0,28,1
141.0,36,0
141.0,42,1
141.0,48,1
141.0,49,1
142.0,1,1
142.0,3,1
142.0,5,0
142.0,6,1
142.0,10,1
142.0,11,0
142.0,12,1
142.0,18,1
142.0,24,1
142.0,25,0
142.0,31,1
142.0,32,1
142.0,33,1
142.0,46,0
142.0,48,0
145.0,1,1
145.0,5,0
145.0,6,0
145.0,13,1
145.0,17,0
145.0,23,0
145.0,36,0
145.0,41,0
147.0,1,0
147.0,2,1
147.0,3,1
147.0,11,1
147.0,17,0
147.0,32,1
147.0,33,1
147.0,35,0
