task,truth
2,0
9,0
19,0
30,0
41,0
52,1
63,0
118,0
153,0
160,0
213,0
215,0
230,0
238,0
258,0
265,0
270,0
324,0
326,0
328,0
493,0
501,0
518,0
532,0
536,0
571,0
578,0
617,0
643,0
644,0
681,0
698,0
723,0
730,0
742,0
751,0
759,0
792,0
794,0
805,0
866,0
905,0
923,0
938,0
941,0
944,0
949,0
974,1
992,1
997,0
1071,0
1086,0
1120,0
1148,0
1160,0
1164,0
1177,0
1186,0
1234,0
1263,1
1267,0
1303,1
1349,0
1350,0
1358,0
1387,0
1419,0
1432,0
1433,0
1440,0
1473,0
1532,0
1540,0
1562,0
1571,0
1595,0
1610,0
1634,1
1646,0
1647,0
1668,0
1680,0
1691,1
1727,0
1740,0
1747,0
1750,0
1767,0
1806,0
1820,1
1828,0
1837,1
1842,0
1868,1
1874,0
1929,0
1933,0
1961,0
1966,0
1982,0
