task,truth
23,1
25,0
31,0
34,0
40,0
45,0
47,0
48,0
50,0
80,1
84,0
87,0
156,0
165,0
204,0
236,0
244,0
246,0
260,0
311,0
333,0
353,0
371,0
399,0
428,0
431,0
436,0
454,0
467,0
475,0
479,0
494,0
495,0
498,0
586,1
612,0
618,0
656,0
666,0
670,0
671,0
708,0
756,0
763,1
790,0
791,0
807,0
836,0
840,0
873,0
883,0
890,0
896,1
906,0
921,0
927,0
936,0
946,0
967,0
1000,0
1001,0
1016,1
1027,0
1031,0
1060,0
1088,0
1142,0
1168,0
1188,0
1211,0
1251,0
1269,0
1339,0
1378,0
1422,0
1455,1
1486,0
1509,0
1516,0
1533,1
1574,0
1580,0
1604,0
1609,0
1638,0
1642,0
1648,0
1654,0
1665,0
1683,0
1697,0
1748,0
1752,0
1819,0
1826,1
1845,0
1867,0
1930,0
1950,0
1998,0
