task,truth
10,0
15,0
83,0
92,0
123,1
134,1
136,0
192,0
226,0
228,1
262,0
296,0
300,0
310,1
312,0
341,0
350,0
351,0
422,0
427,0
439,0
477,0
499,0
506,0
510,0
548,0
621,0
628,0
651,0
664,0
689,0
690,0
761,0
775,1
825,0
852,0
886,0
894,0
909,1
912,1
926,0
996,0
1002,0
1033,0
1040,1
1050,0
1051,0
1058,0
1079,1
1089,0
1137,0
1139,0
1183,0
1189,0
1206,0
1236,0
1237,0
1275,0
1280,0
1296,0
1313,0
1321,0
1364,0
1379,0
1398,0
1403,0
1407,0
1408,0
1453,0
1463,1
1467,0
1492,0
1511,1
1529,1
1539,0
1577,0
1596,1
1614,0
1625,0
1636,0
1699,0
1716,1
1722,0
1737,0
1756,0
1793,0
1798,0
1816,0
1817,0
1843,0
1850,0
1857,1
1862,0
1872,0
1891,0
1904,0
1924,1
1931,0
1995,1
1996,0
