worker,task,answer
0.0,0,1
0.0,4,0
0.0,11,1
0.0,14,0
0.0,23,0
0.0,35,0
0.0,41,0
0.0,43,0
0.0,46,1
0.0,48,1
4.0,15,0
4.0,23,1
4.0,26,1
4.0,29,1
4.0,36,0
4.0,37,1
4.0,40,0
4.0,41,0
4.0,46,1
5.0,0,0
5.0,8,0
5.0,22,1
5.0,27,0
5.0,32,0
5.0,34,1
5.0,35,1
5.0,46,1
6.0,1,1
6.0,7,0
6.0,9,0
6.0,14,0
6.0,15,0
6.0,16,1
6.0,18,1
6.0,22,1
6.0,34,0
6.0,35,1
6.0,40,0
6.0,41,1
7.0,6,0
7.0,7,1
7.0,13,1
7.0,15,0
7.0,23,0
7.0,25,0
7.0,40,0
7.0,43,0
7.0,48,0
11.0,1,1
11.0,3,1
11.0,5,0
11.0,16,0
11.0,17,0
11.0,21,1
11.0,23,1
11.0,24,1
11.0,31,1
11.0,33,1
11.0,37,0
18.0,7,0
18.0,10,1
18.0,14,1
18.0,18,0
18.0,23,1
18.0,24,1
18.0,28,1
18.0,31,1
18.0,32,1
18.0,34,0
18.0,36,1
18.0,40,0
18.0,48,1
19.0,0,0
19.0,2,0
19.0,5,0
19.0,12,1
19.0,15,0
19.0,17,1
19.0,20,0
19.0,21,1
19.0,23,0
19.0,33,1
19.0,34,1
19.0,38,0
19.0,39,1
19.0,47,0
21.0,2,0
21.0,11,0
21.0,21,0
21.0,22,0
21.0,33,0
21.0,37,1
21.0,38,0
22.0,2,0
22.0,19,1
22.0,27,0
22.0,33,0
22.0,35,0
22.0,36,0
22.0,37,0
22.0,41,0
22.0,42,0
22.0,47,1
23.0,4,1
23.0,5,0
23.0,6,1
23.0,16,1
23.0,18,1
23.0,29,0
23.0,45,1
23.0,46,0
24.0,2,0
24.0,5,1
24.0,9,0
24.0,11,0
24.0,27,0
24.0,39,0
24.0,46,1
24.0,49,1
35.0,2,0
35.0,25,1
35.0,33,0
35.0,38,1
35.0,46,1
39.0,2,1
39.0,11,1
39.0,13,0
39.0,17,0
39.0,21,0
39.0,25,1
39.0,28,0
39.0,36,0
39.0,39,1
39.0,41,1
39.0,46,0
40.0,1,1
40.0,2,0
40.0,4,0
40.0,6,1
40.0,11,0
40.0,16,1
40.0,34,0
40.0,37,0
40.0,46,0
41.0,1,1
41.0,2,0
41.0,3,1
41.0,5,0
41.0,9,0
41.0,10,1
41.0,16,1
41.0,19,0
41.0,20,1
41.0,40,0
41.0,48,0
44.0,14,1
44.0,16,0
44.0,18,1
44.0,19,0
44.0,27,0
44.0,35,1
44.0,39,1
44.0,43,0
44.0,44,1
44.0,46,1
45.0,12,0
45.0,13,0
45.0,23,1
45.0,25,0
45.0,30,0
45.0,33,0
45.0,44,1
45.0,45,0
50.0,0,0
50.0,2,0
50.0,3,1
50.0,13,0
50.0,14,1
50.0,15,0
50.0,16,0
50.0,26,1
50.0,32,0
50.0,35,1
50.0,38,1
50.0,42,1
50.0,43,1
50.0,44,0
50.0,45,1
54.0,0,0
54.0,1,1
54.0,5,0
54.0,12,1
54.0,22,1
54.0,33,1
54.0,40,1
54.0,44,0
55.0,1,1
55.0,2,1
55.0,14,0
55.0,18,1
55.0,23,1
55.0,27,0
55.0,33,0
55.0,43,1
55.0,47,1
55.0,48,1
59.0,3,0
59.0,14,0
59.0,19,0
59.0,20,1
59.0,25,0
59.0,27,1
59.0,28,0
59.0,47,1
59.0,48,1
64.0,0,0
64.0,10,0
64.0,11,0
64.0,15,0
64.0,17,0
64.0,19,1
64.0,29,0
64.0,36,0
64.0,44,1
64.0,49,0
65.0,7,0
65.0,12,1
65.0,14,1
65.0,23,0
65.0,39,0
65.0,42,1
65.0,43,1
65.0,46,1
70.0,1,1
70.0,4,0
70.0,11,0
70.0,14,1
70.0,18,1
70.0,20,0
70.0,22,1
70.0,27,1
70.0,29,0
70.0,30,0
70.0,32,0
70.0,38,1
70.0,43,1
71.0,2,0
71.0,3,1
71.0,7,1
71.0,13,1
71.0,15,0
71.0,17,0
71.0,19,0
71.0,42,1
71.0,43,0
71.0,44,0
71.0,45,1
71.0,48,0
71.0,49,0
80.0,7,0
80.0,8,0
80.0,11,0
80.0,17,0
80.0,18,0
80.0,24,0
80.0,33,0
80.0,34,0
80.0,44,0
80.0,47,0
81.0,3,0
81.0,10,0
81.0,11,0
81.0,15,0
81.0,35,0
81.0,42,1
81.0,43,0
82.0,1,1
82.0,8,1
82.0,9,0
82.0,10,1
82.0,13,0
82.0,14,1
82.0,19,0
82.0,20,0
82.0,28,1
82.0,38,1
82.0,39,1
82.0,43,0
88.0,0,1
88.0,15,0
88.0,16,0
88.0,17,0
88.0,20,1
88.0,26,0
88.0,27,0
88.0,34,0
88.0,35,1
88.0,39,1
88.0,46,1
88.0,48,1
89.0,3,0
89.0,11,0
89.0,16,1
89.0,17,1
89.0,20,0
89.0,22,1
89.0,24,1
89.0,28,0
89.0,34,1
89.0,39,1
89.0,41,1
89.0,44,1
89.0,47,0
89.0,49,0
92.0,5,0
92.0,20,1
92.0,29,1
92.0,41,0
92.0,44,1
92.0,48,1
92.0,49,0
101.0,2,1
101.0,14,0
101.0,17,0
101.0,20,0
101.0,30,0
101.0,31,0
101.0,38,0
101.0,41,0
101.0,46,1
103.0,5,0
