task,truth
14,0
50,0
74,1
94,0
144,1
159,1
203,0
204,0
206,0
241,0
247,0
251,0
264,0
270,0
306,1
312,0
340,0
360,0
372,0
398,0
406,0
433,0
486,0
488,0
493,0
494,0
519,0
535,0
575,0
588,0
596,0
637,0
661,0
691,0
721,0
775,1
814,1
842,0
863,0
878,0
884,0
912,1
926,0
930,0
946,0
950,0
957,0
963,0
986,0
996,0
1038,1
1060,0
1064,0
1076,0
1078,0
1081,0
1103,1
1144,1
1146,0
1167,0
1175,1
1199,0
1222,0
1277,0
1306,1
1349,0
1352,0
1355,0
1361,0
1399,0
1400,0
1421,0
1423,0
1434,0
1435,0
1437,0
1445,0
1452,1
1454,0
1456,0
1496,1
1561,0
1568,0
1580,0
1608,0
1610,0
1645,0
1665,0
1667,0
1671,0
1695,0
1719,1
1774,0
1798,0
1859,0
1869,0
1923,0
1973,0
1988,0
1993,0
