task,truth
6,0
24,0
34,0
39,0
45,0
49,0
64,0
93,0
123,1
148,0
150,0
164,0
194,0
205,0
223,0
225,0
246,0
259,0
268,0
282,0
287,0
332,0
349,1
365,0
369,0
384,0
409,0
411,0
461,0
542,0
566,0
569,1
592,0
595,0
671,0
676,0
693,0
699,0
700,0
729,0
730,0
734,0
758,0
774,0
821,1
886,0
948,0
965,0
1002,0
1014,0
1022,0
1098,0
1107,0
1112,0
1121,0
1140,0
1143,1
1156,0
1191,0
1201,0
1209,1
1229,0
1245,0
1248,1
1256,0
1293,0
1297,0
1305,0
1311,0
1331,0
1342,0
1372,0
1382,0
1433,0
1446,0
1457,0
1459,0
1475,0
1483,0
1497,0
1504,0
1535,0
1550,0
1555,0
1578,0
1585,0
1622,1
1634,1
1682,0
1701,0
1703,0
1743,0
1821,0
1834,0
1845,0
1846,0
1888,0
1896,1
1954,0
1958,0
