task,truth
1,1
8,0
10,0
44,0
68,0
72,0
80,1
172,0
188,1
218,0
249,0
289,0
318,0
329,0
339,0
342,0
348,0
366,0
404,0
419,0
453,0
476,0
481,0
496,0
564,0
568,1
583,0
665,0
679,0
706,0
742,0
747,0
772,0
834,0
840,0
852,0
908,0
931,0
933,0
937,0
999,0
1007,0
1023,0
1050,0
1061,1
1063,1
1108,0
1164,0
1169,0
1171,0
1208,0
1227,0
1236,0
1250,0
1253,1
1316,0
1338,0
1390,0
1393,0
1420,0
1439,0
1443,0
1491,1
1498,0
1533,1
1544,1
1548,0
1549,0
1558,0
1569,0
1581,0
1592,0
1596,1
1597,0
1617,0
1685,1
1694,0
1715,1
1731,0
1745,0
1757,0
1766,0
1767,0
1781,0
1782,0
1785,0
1799,0
1806,0
1818,0
1827,0
1848,0
1850,0
1917,0
1926,1
1931,0
1938,0
1948,0
1963,0
1965,0
1995,1
