worker,task,answer
896,3,1
896,10,1
896,29,1
896,34,0
896,38,1
896,41,1
896,45,1
896,48,1
896,56,1
896,60,0
896,64,1
896,65,1
896,66,1
896,71,1
896,72,1
896,84,1
896,86,1
896,92,1
896,93,1
896,99,1
866,3,1
866,10,1
866,29,0
866,34,1
866,38,0
866,41,0
866,45,1
866,48,0
866,56,1
866,60,1
866,64,1
866,65,0
866,66,1
866,71,1
866,72,1
866,84,1
866,86,0
866,92,1
866,93,0
866,99,1
175,3,1
175,10,0
175,29,1
175,34,1
175,38,1
175,41,1
175,45,1
175,48,0
175,56,1
175,60,1
175,64,0
175,65,0
175,66,0
175,71,1
175,72,1
175,84,1
175,86,0
175,92,1
175,93,1
175,99,1
1721,3,1
1721,10,0
1721,29,1
1721,34,0
1721,38,1
1721,41,1
1721,45,1
1721,48,0
1721,56,1
1721,60,1
1721,64,0
1721,65,0
1721,66,1
1721,71,0
1721,72,0
1721,84,0
1721,86,0
1721,92,1
1721,93,1
1721,99,0
1722,3,0
1722,10,1
1722,29,1
1722,34,0
1722,38,1
1722,41,0
1722,45,0
1722,48,0
1722,56,0
1722,60,1
1722,64,1
1722,65,0
1722,66,1
1722,71,1
1722,72,0
1722,84,0
1722,86,0
1722,92,0
1722,93,1
1722,99,1
1723,3,0
1723,10,1
1723,29,0
1723,34,1
1723,38,0
1723,41,1
1723,45,0
1723,48,0
1723,56,1
1723,60,1
1723,64,0
1723,65,0
1723,66,0
1723,71,1
1723,72,1
1723,84,1
1723,86,0
1723,92,0
1723,93,1
1723,99,1
1724,3,0
1724,10,0
1724,29,0
1724,34,1
1724,38,0
1724,41,0
1724,45,0
1724,48,0
1724,56,1
1724,60,1
1724,64,0
1724,65,0
1724,66,0
1724,71,1
1724,72,0
1724,84,1
1724,86,0
1724,92,0
1724,93,1
1724,99,1
1725,3,1
1725,10,1
1725,29,1
1725,34,1
1725,38,1
1725,41,1
1725,45,1
1725,48,1
1725,56,1
1725,60,1
1725,64,1
1725,65,1
1725,66,0
1725,71,1
1725,72,1
1725,84,1
1725,86,0
1725,92,1
1725,93,1
1725,99,1
1727,3,0
1727,10,0
1727,29,0
1727,34,0
1727,38,0
1727,41,0
1727,45,1
1727,48,1
1727,56,0
1727,60,1
1727,64,0
1727,65,0
1727,66,0
1727,71,1
1727,72,1
1727,84,1
1727,86,1
1727,92,0
1727,93,0
1727,99,1
1730,3,0
1730,10,0
1730,29,0
1730,34,0
1730,38,0
1730,41,0
1730,45,0
1730,48,0
1730,56,0
1730,60,0
1730,64,0
1730,65,0
1730,66,0
1730,71,1
1730,72,1
1730,84,1
1730,86,0
1730,92,0
1730,93,0
1730,99,1
1734,3,0
1734,10,0
1734,29,0
1734,34,0
1734,38,0
1734,41,0
1734,45,0
1734,48,0
1734,56,0
1734,60,1
1734,64,0
1734,65,0
1734,66,0
1734,71,1
1734,72,0
1734,84,1
1734,86,1
1734,92,1
1734,93,0
1734,99,1
97,3,0
97,10,1
97,29,1
97,34,1
97,38,1
97,41,1
97,45,0
97,48,0
97,56,0
97,60,1
97,64,0
97,65,0
97,66,0
97,71,0
97,72,1
97,84,1
97,86,0
97,92,0
97,93,0
97,99,0
1737,3,0
1737,10,1
1737,29,1
1737,34,1
1737,38,0
1737,41,0
1737,45,0
1737,48,1
1737,56,0
1737,60,0
1737,64,1
1737,65,0
1737,66,0
1737,71,0
1737,72,0
1737,84,0
1737,86,0
1737,92,1
1737,93,1
1737,99,0
1738,3,0
1738,10,0
1738,29,0
1738,34,0
1738,38,0
1738,41,0
1738,45,0
1738,48,0
1738,56,1
1738,60,1
1738,64,0
1738,65,0
1738,66,0
1738,71,1
1738,72,0
1738,84,0
1738,86,0
1738,92,0
1738,93,1
1738,99,1
1740,3,0
1740,10,0
1740,29,1
1740,34,1
1740,38,0
1740,41,0
1740,45,1
1740,48,1
1740,56,0
1740,60,0
1740,64,0
1740,65,0
1740,66,0
1740,71,1
1740,72,0
1740,84,0
1740,86,0
1740,92,1
1740,93,0
1740,99,0
1742,3,0
1742,10,0
1742,29,0
1742,34,0
1742,38,0
1742,41,0
1742,45,0
1742,48,0
1742,56,0
1742,60,0
1742,64,0
1742,65,0
1742,66,0
1742,71,1
1742,72,1
1742,84,1
1742,86,1
1742,92,0
1742,93,0
1742,99,1
335,3,0
335,10,1
335,29,1
335,34,1
335,38,1
335,41,1
335,45,1
335,48,1
335,56,0
335,60,1
335,64,1
335,65,1
335,66,1
335,71,1
335,72,1
335,84,1
335,86,0
335,92,1
335,93,1
335,99,1
1750,3,0
1750,10,0
1750,29,0
1750,34,0
1750,38,0
1750,41,1
1750,45,0
1750,48,1
1750,56,0
1750,60,0
1750,64,0
1750,65,0
1750,66,0
1750,71,1
1750,72,1
1750,84,1
1750,86,1
1750,92,1
1750,93,0
1750,99,1
1755,3,0
1755,10,0
1755,29,0
1755,34,0
1755,38,0
1755,41,0
1755,45,0
1755,48,0
1755,56,0
1755,60,1
1755,64,0
1755,65,0
1755,66,0
1755,71,0
1755,72,0
1755,84,0
1755,86,0
1755,92,0
1755,93,0
1755,99,0
1757,3,0
1757,10,0
1757,29,0
1757,34,0
1757,38,0
1757,41,0
1757,45,0
1757,48,0
1757,56,0
1757,60,1
1757,64,0
1757,65,0
1757,66,0
1757,71,0
1757,72,1
1757,84,1
1757,86,0
1757,92,0
1757,93,0
1757,99,1
1758,3,0
1758,10,1
1758,29,0
1758,34,1
1758,38,0
1758,41,0
1758,45,1
1758,48,0
1758,56,0
1758,60,0
1758,64,0
1758,65,0
1758,66,0
1758,71,0
1758,72,0
1758,84,0
1758,86,0
1758,92,0
1758,93,1
1758,99,1
1761,3,0
1761,10,1
1761,29,1
1761,34,1
1761,38,1
1761,41,1
1761,45,1
1761,48,0
1761,56,1
1761,60,1
1761,64,1
1761,65,0
1761,66,0
1761,71,0
1761,72,0
1761,84,0
1761,86,0
1761,92,1
1761,93,1
1761,99,1
1764,3,0
1764,10,0
1764,29,0
1764,34,0
1764,38,0
1764,41,1
1764,45,0
1764,48,0
1764,56,0
1764,60,0
1764,64,0
1764,65,0
1764,66,0
1764,71,1
1764,72,1
1764,84,1
1764,86,1
1764,92,0
1764,93,0
1764,99,1
1005,3,0
1005,10,0
1005,29,0
1005,34,0
1005,38,0
1005,41,1
1005,45,0
1005,48,0
1005,56,0
1005,60,1
1005,64,0
1005,65,0
1005,66,0
1005,71,1
1005,72,1
1005,84,1
