worker,task,answer
896,0,0
896,28,1
896,46,1
896,49,1
896,52,1
896,53,1
896,70,1
896,73,1
896,85,1
896,92,1
866,0,1
866,28,0
866,46,0
866,49,1
866,52,1
866,53,1
866,70,1
866,73,1
866,85,0
866,92,1
175,0,1
175,28,1
175,46,1
175,49,1
175,52,1
175,53,1
175,70,1
175,73,1
175,85,1
175,92,1
1721,0,1
1721,28,0
1721,46,1
1721,49,0
1721,52,1
1721,53,1
1721,70,1
1721,73,0
1721,85,0
1721,92,1
1722,0,0
1722,28,0
1722,46,0
1722,49,1
1722,52,1
1722,53,1
1722,70,1
1722,73,0
1722,85,0
1722,92,0
1723,0,0
1723,28,0
1723,46,1
1723,49,1
1723,52,1
1723,53,1
1723,70,1
1723,73,1
1723,85,1
1723,92,0
1724,0,0
1724,28,0
1724,46,0
1724,49,0
1724,52,0
1724,53,0
1724,70,1
1724,73,0
1724,85,0
1724,92,0
1725,0,1
1725,28,0
1725,46,1
1725,49,1
1725,52,1
1725,53,1
1725,70,1
1725,73,1
1725,85,1
1725,92,1
1727,0,1
1727,28,0
1727,46,0
1727,49,1
1727,52,0
1727,53,1
1727,70,1
1727,73,1
1727,85,0
1727,92,0
1730,0,0
1730,28,0
1730,46,0
1730,49,1
1730,52,0
1730,53,1
1730,70,1
1730,73,1
1730,85,1
1730,92,0
1734,0,0
1734,28,0
1734,46,0
1734,49,1
1734,52,0
1734,53,0
1734,70,1
1734,73,0
1734,85,0
1734,92,1
97,0,0
97,28,1
97,46,0
97,49,1
97,52,0
97,53,1
97,70,1
97,73,1
97,85,0
97,92,0
1737,0,0
1737,28,1
1737,46,0
1737,49,0
1737,52,0
1737,53,0
1737,70,0
1737,73,0
1737,85,0
1737,92,1
1738,0,0
1738,28,0
1738,46,0
1738,49,1
1738,52,0
1738,53,1
1738,70,1
1738,73,1
1738,85,0
1738,92,0
1740,0,1
1740,28,0
1740,46,0
1740,49,0
1740,52,1
1740,53,0
1740,70,0
1740,73,0
1740,85,0
1740,92,1
1742,0,0
1742,28,0
1742,46,0
1742,49,0
1742,52,0
1742,53,1
1742,70,1
1742,73,1
1742,85,1
1742,92,0
335,0,1
335,28,1
335,46,1
335,49,1
335,52,1
335,53,0
335,70,1
335,73,1
335,85,1
335,92,1
1750,0,1
1750,28,0
1750,46,0
1750,49,1
1750,52,1
1750,53,0
1750,70,1
1750,73,1
1750,85,1
1750,92,1
1755,0,1
1755,28,0
1755,46,0
1755,49,1
1755,52,1
1755,53,0
1755,70,0
1755,73,1
1755,85,0
1755,92,0
1757,0,1
1757,28,0
1757,46,0
1757,49,1
1757,52,0
1757,53,1
1757,70,1
1757,73,1
1757,85,0
1757,92,0
1758,0,0
1758,28,0
1758,46,0
1758,49,0
1758,52,1
1758,53,0
1758,70,0
1758,73,0
1758,85,0
1758,92,0
1761,0,0
1761,28,1
1761,46,0
1761,49,0
1761,52,1
1761,53,1
1761,70,1
1761,73,1
1761,85,0
1761,92,1
1764,0,0
1764,28,0
1764,46,0
1764,49,1
1764,52,0
1764,53,0
1764,70,1
1764,73,1
1764,85,0
1764,92,0
1005,0,0
1005,28,0
1005,46,0
1005,49,1
1005,52,0
1005,53,1
1005,70,1
1005,73,1
1005,85,1
1005,92,0
885,0,1
885,28,1
885,46,1
885,49,1
885,52,1
885,53,1
885,70,1
885,73,0
885,85,1
885,92,1
1743,0,0
1743,28,0
1743,46,0
1743,49,0
1743,52,0
1743,53,0
1743,70,0
1743,73,0
1743,85,0
1743,92,0
