worker,task,answer
896,2,1
896,4,1
896,7,1
896,9,1
896,12,0
896,13,0
896,16,0
896,18,1
896,21,1
896,33,0
896,37,1
896,43,1
896,51,1
896,58,1
896,61,1
896,68,1
896,69,1
896,70,1
896,88,1
896,98,1
866,2,0
866,4,1
866,7,1
866,9,1
866,12,0
866,13,0
866,16,0
866,18,1
866,21,0
866,33,1
866,37,0
866,43,1
866,51,0
866,58,1
866,61,1
866,68,1
866,69,0
866,70,1
866,88,0
866,98,1
175,2,0
175,4,1
175,7,1
175,9,1
175,12,1
175,13,1
175,16,0
175,18,1
175,21,1
175,33,1
175,37,0
175,43,0
175,51,0
175,58,1
175,61,1
175,68,1
175,69,1
175,70,1
175,88,1
175,98,0
1721,2,1
1721,4,0
1721,7,1
1721,9,1
1721,12,1
1721,13,1
1721,16,1
1721,18,0
1721,21,0
1721,33,0
1721,37,0
1721,43,0
1721,51,0
1721,58,0
1721,61,1
1721,68,0
1721,69,0
1721,70,1
1721,88,0
1721,98,0
1722,2,1
1722,4,0
1722,7,0
1722,9,0
1722,12,1
1722,13,0
1722,16,0
1722,18,0
1722,21,0
1722,33,0
1722,37,1
1722,43,1
1722,51,1
1722,58,0
1722,61,0
1722,68,0
1722,69,1
1722,70,1
1722,88,0
1722,98,1
1723,2,0
1723,4,1
1723,7,1
1723,9,0
1723,12,1
1723,13,0
1723,16,0
1723,18,1
1723,21,1
1723,33,1
1723,37,0
1723,43,1
1723,51,1
1723,58,1
1723,61,0
1723,68,1
1723,69,1
1723,70,1
1723,88,1
1723,98,0
1724,2,0
1724,4,0
1724,7,0
1724,9,0
1724,12,0
1724,13,0
1724,16,0
1724,18,0
1724,21,0
1724,33,1
1724,37,0
1724,43,0
1724,51,0
1724,58,1
1724,61,1
1724,68,0
1724,69,0
1724,70,1
1724,88,0
1724,98,1
1725,2,1
1725,4,1
1725,7,1
1725,9,1
1725,12,1
1725,13,0
1725,16,1
1725,18,1
1725,21,1
1725,33,1
1725,37,0
1725,43,1
1725,51,0
1725,58,1
1725,61,1
1725,68,1
1725,69,1
1725,70,1
1725,88,1
1725,98,1
1727,2,0
1727,4,0
1727,7,1
1727,9,0
1727,12,0
1727,13,0
1727,16,0
1727,18,0
1727,21,0
1727,33,1
1727,37,0
1727,43,1
1727,51,0
1727,58,1
1727,61,0
1727,68,0
1727,69,1
1727,70,1
1727,88,1
1727,98,0
1730,2,0
1730,4,0
1730,7,0
1730,9,0
1730,12,0
1730,13,0
1730,16,0
1730,18,0
1730,21,0
1730,33,1
1730,37,0
1730,43,1
1730,51,0
1730,58,0
1730,61,0
1730,68,1
1730,69,1
1730,70,1
1730,88,1
1730,98,0
1734,2,0
1734,4,0
1734,7,0
1734,9,0
1734,12,0
1734,13,0
1734,16,0
1734,18,0
1734,21,0
1734,33,1
1734,37,0
1734,43,1
1734,51,1
1734,58,1
1734,61,0
1734,68,1
1734,69,1
1734,70,1
1734,88,1
1734,98,0
97,2,0
97,4,1
97,7,1
97,9,1
97,12,0
97,13,0
97,16,0
97,18,1
97,21,0
97,33,1
97,37,0
97,43,1
