worker,task,answer
896,2,1
896,3,1
896,43,1
896,54,1
896,58,1
896,68,1
896,69,1
896,78,1
896,79,1
896,99,1
866,2,0
866,3,1
866,43,1
866,54,1
866,58,1
866,68,1
866,69,0
866,78,1
866,79,1
866,99,1
175,2,0
175,3,1
175,43,0
175,54,1
175,58,1
175,68,1
175,69,1
175,78,1
175,79,1
175,99,1
1721,2,1
1721,3,1
1721,43,0
1721,54,0
1721,58,0
1721,68,0
1721,69,0
1721,78,0
1721,79,0
1721,99,0
1722,2,1
1722,3,0
1722,43,1
1722,54,1
1722,58,0
1722,68,0
1722,69,1
1722,78,1
1722,79,1
1722,99,1
1723,2,0
1723,3,0
1723,43,1
1723,54,0
1723,58,1
1723,68,1
1723,69,1
1723,78,1
1723,79,1
1723,99,1
1724,2,0
1724,3,0
1724,43,0
1724,54,1
1724,58,1
1724,68,0
1724,69,0
1724,78,0
1724,79,1
1724,99,1
1725,2,1
1725,3,1
1725,43,1
1725,54,1
1725,58,1
1725,68,1
1725,69,1
1725,78,1
1725,79,1
1725,99,1
1727,2,0
1727,3,0
1727,43,1
1727,54,0
1727,58,1
1727,68,0
1727,69,1
1727,78,0
1727,79,1
1727,99,1
1730,2,0
1730,3,0
1730,43,1
1730,54,0
1730,58,0
1730,68,1
1730,69,1
1730,78,1
1730,79,1
1730,99,1
1734,2,0
1734,3,0
1734,43,1
1734,54,0
1734,58,1
1734,68,1
1734,69,1
1734,78,0
1734,79,0
1734,99,1
97,2,0
97,3,0
97,43,1
97,54,1
97,58,0
97,68,0
97,69,1
97,78,1
97,79,1
97,99,0
1737,2,0
1737,3,0
1737,43,0
1737,54,1
1737,58,0
1737,68,0
1737,69,0
1737,78,0
1737,79,0
1737,99,0
1738,2,0
1738,3,0
1738,43,1
1738,54,0
1738,58,0
1738,68,0
1738,69,1
1738,78,1
1738,79,0
1738,99,1
1740,2,0
1740,3,0
1740,43,0
1740,54,0
1740,58,0
1740,68,0
1740,69,1
1740,78,0
1740,79,0
1740,99,0
1742,2,0
1742,3,0
1742,43,1
1742,54,0
1742,58,0
1742,68,1
1742,69,1
1742,78,1
1742,79,1
1742,99,1
335,2,0
335,3,0
335,43,1
335,54,0
335,58,0
335,68,1
335,69,0
335,78,1
335,79,1
335,99,1
1750,2,0
1750,3,0
1750,43,1
1750,54,0
1750,58,1
1750,68,1
1750,69,1
1750,78,1
1750,79,1
1750,99,1
1755,2,0
1755,3,0
1755,43,0
1755,54,0
1755,58,0
1755,68,0
1755,69,0
1755,78,0
1755,79,0
1755,99,0
1757,2,0
1757,3,0
1757,43,1
1757,54,0
1757,58,1
1757,68,0
1757,69,1
1757,78,0
1757,79,1
1757,99,1
1758,2,0
1758,3,0
1758,43,0
1758,54,0
1758,58,1
1758,68,0
1758,69,0
1758,78,0
1758,79,0
1758,99,1
1761,2,0
1761,3,0
1761,43,0
1761,54,1
1761,58,0
1761,68,0
1761,69,0
1761,78,1
1761,79,1
1761,99,1
1764,2,0
1764,3,0
1764,43,1
1764,54,0
1764,58,0
1764,68,1
1764,69,1
1764,78,1
1764,79,0
1764,99,1
1005,2,0
1005,3,0
1005,43,1
1005,54,0
1005,58,0
1005,68,1
1005,69,1
1005,78,1
1005,79,1
1005,99,1
885,2,1
885,3,1
885,43,1
885,54,1
885,58,1
885,68,1
885,69,1
885,78,1
885,79,1
885,99,1
1743,2,0
1743,3,0
1743,43,0
1743,54,0
1743,58,0
1743,68,0
1743,69,0
1743,78,0
1743,79,0
1743,99,0
