worker,task,answer
896,14,0
896,19,1
896,26,1
896,27,1
896,40,1
896,42,1
896,44,1
896,50,1
896,52,1
896,57,1
896,62,0
896,74,1
896,76,1
896,81,1
896,82,1
896,85,1
896,89,1
896,95,1
896,96,1
896,97,0
866,14,0
866,19,0
866,26,1
866,27,1
866,40,0
866,42,1
866,44,1
866,50,1
866,52,1
866,57,1
866,62,1
866,74,1
866,76,1
866,81,1
866,82,0
866,85,0
866,89,0
866,95,1
866,96,1
866,97,0
175,14,0
175,19,1
175,26,1
175,27,1
175,40,1
175,42,0
175,44,1
175,50,1
175,52,1
175,57,1
175,62,1
175,74,1
175,76,1
175,81,0
175,82,1
175,85,1
175,89,1
175,95,1
175,96,1
175,97,0
1721,14,1
1721,19,0
1721,26,0
1721,27,0
1721,40,0
1721,42,0
1721,44,1
1721,50,0
1721,52,1
1721,57,0
1721,62,0
1721,74,0
1721,76,0
1721,81,0
1721,82,0
1721,85,0
1721,89,1
1721,95,0
1721,96,1
1721,97,0
1722,14,1
1722,19,0
1722,26,0
1722,27,0
1722,40,1
1722,42,0
1722,44,0
1722,50,1
1722,52,1
1722,57,0
1722,62,0
1722,74,0
1722,76,1
1722,81,0
1722,82,0
1722,85,0
1722,89,1
1722,95,1
1722,96,0
1722,97,0
1723,14,0
1723,19,1
1723,26,0
1723,27,1
1723,40,1
1723,42,0
1723,44,0
1723,50,1
1723,52,1
1723,57,1
1723,62,0
1723,74,1
1723,76,1
1723,81,1
1723,82,0
1723,85,1
1723,89,1
1723,95,1
1723,96,1
1723,97,1
1724,14,0
1724,19,0
1724,26,0
1724,27,0
1724,40,0
1724,42,0
1724,44,0
1724,50,0
1724,52,0
1724,57,1
1724,62,0
1724,74,0
1724,76,1
1724,81,0
1724,82,0
1724,85,0
1724,89,0
1724,95,0
1724,96,1
1724,97,0
1725,14,0
1725,19,1
1725,26,1
1725,27,1
1725,40,1
1725,42,1
1725,44,1
1725,50,1
1725,52,1
1725,57,1
1725,62,1
1725,74,1
1725,76,1
1725,81,1
1725,82,1
1725,85,1
1725,89,1
1725,95,1
1725,96,1
1725,97,0
1727,14,0
1727,19,1
1727,26,1
1727,27,1
1727,40,0
1727,42,0
1727,44,0
1727,50,1
1727,52,0
1727,57,0
1727,62,0
1727,74,0
1727,76,0
1727,81,0
1727,82,0
1727,85,0
1727,89,1
1727,95,0
1727,96,1
1727,97,0
1730,14,0
1730,19,1
1730,26,1
1730,27,1
1730,40,0
1730,42,0
1730,44,0
1730,50,1
1730,52,0
1730,57,0
1730,62,1
1730,74,1
1730,76,1
1730,81,1
1730,82,0
1730,85,1
1730,89,0
1730,95,1
1730,96,1
1730,97,1
1734,14,0
1734,19,1
1734,26,0
1734,27,1
1734,40,0
1734,42,0
1734,44,0
1734,50,0
1734,52,0
1734,57,0
1734,62,1
1734,74,0
1734,76,0
1734,81,0
1734,82,0
1734,85,0
1734,89,1
1734,95,1
1734,96,1
1734,97,1
97,14,0
97,19,0
97,26,0
97,27,1
97,40,1
97,42,0
97,44,0
97,50,0
97,52,0
97,57,0
97,62,0
97,74,1
97,76,1
97,81,1
97,82,0
97,85,0
97,89,0
97,95,0
97,96,0
97,97,0
1737,14,1
1737,19,1
1737,26,0
1737,27,0
1737,40,1
1737,42,0
1737,44,1
1737,50,0
1737,52,0
1737,57,0
1737,62,0
1737,74,0
1737,76,0
1737,81,0
1737,82,0
1737,85,0
1737,89,0
1737,95,0
1737,96,0
1737,97,0
1738,14,0
1738,19,1
1738,26,0
1738,27,1
1738,40,0
1738,42,1
1738,44,0
1738,50,1
1738,52,0
1738,57,0
1738,62,0
1738,74,1
1738,76,1
1738,81,0
1738,82,0
1738,85,0
1738,89,0
1738,95,1
1738,96,1
1738,97,0
1740,14,0
1740,19,1
1740,26,0
1740,27,0
1740,40,0
1740,42,0
1740,44,1
1740,50,0
1740,52,1
1740,57,0
1740,62,0
1740,74,0
1740,76,0
1740,81,0
1740,82,0
1740,85,0
1740,89,0
1740,95,0
1740,96,0
1740,97,0
1742,14,0
1742,19,1
1742,26,1
1742,27,1
1742,40,0
1742,42,0
1742,44,0
1742,50,0
1742,52,0
1742,57,0
1742,62,0
1742,74,1
1742,76,1
1742,81,1
1742,82,0
1742,85,1
1742,89,0
1742,95,1
1742,96,1
1742,97,1
335,14,1
335,19,1
335,26,1
335,27,1
335,40,1
335,42,1
335,44,1
335,50,1
335,52,1
335,57,0
335,62,1
335,74,1
335,76,0
335,81,1
335,82,1
335,85,1
335,89,1
335,95,1
335,96,1
335,97,0
1750,14,0
1750,19,1
1750,26,1
1750,27,1
1750,40,0
1750,42,0
1750,44,0
1750,50,1
1750,52,1
1750,57,0
1750,62,0
1750,74,1
1750,76,1
1750,81,1
1750,82,1
1750,85,1
1750,89,0
1750,95,1
1750,96,1
1750,97,1
1755,14,0
1755,19,0
1755,26,0
1755,27,0
1755,40,0
1755,42,0
1755,44,0
1755,50,0
1755,52,1
1755,57,0
1755,62,0
1755,74,0
1755,76,0
1755,81,0
1755,82,0
1755,85,0
1755,89,0
1755,95,0
1755,96,0
1755,97,0
1757,14,0
1757,19,1
1757,26,1
1757,27,1
1757,40,0
1757,42,0
1757,44,0
1757,50,0
1757,52,0
1757,57,0
1757,62,0
1757,74,0
1757,76,1
1757,81,0
1757,82,0
1757,85,0
1757,89,0
1757,95,1
1757,96,1
1757,97,0
1758,14,0
1758,19,0
1758,26,0
1758,27,1
1758,40,0
1758,42,0
1758,44,0
1758,50,1
1758,52,1
1758,57,1
1758,62,0
1758,74,1
1758,76,0
1758,81,0
1758,82,0
1758,85,0
1758,89,0
1758,95,1
1758,96,0
1758,97,0
1761,14,0
1761,19,0
1761,26,1
1761,27,1
1761,40,1
1761,42,0
1761,44,1
1761,50,0
1761,52,1
1761,57,0
1761,62,0
1761,74,0
1761,76,1
1761,81,0
1761,82,0
1761,85,0
1761,89,0
1761,95,1
1761,96,1
1761,97,0
1764,14,0
1764,19,0
1764,26,0
1764,27,0
1764,40,0
1764,42,0
1764,44,0
1764,50,1
1764,52,0
1764,57,0
1764,62,0
1764,74,0
1764,76,0
1764,81,1
1764,82,0
1764,85,0
1764,89,0
1764,95,1
1764,96,0
1764,97,1
1005,14,0
1005,19,1
1005,26,1
1005,27,1
1005,40,1
1005,42,0
1005,44,0
1005,50,1
1005,52,0
1005,57,0
1005,62,1
1005,74,1
1005,76,1
1005,81,1
1005,82,1
1005,85,1
1005,89,1
1005,95,1
1005,96,1
1005,97,0
885,14,0
885,19,1
885,26,1
885,27,1
885,40,1
885,42,1
885,44,1
885,50,0
885,52,1
885,57,1
885,62,1
885,74,0
885,76,1
885,81,1
885,82,1
885,85,1
885,89,1
885,95,1
885,96,1
885,97,0
1743,14,0
1743,19,0
1743,26,0
1743,27,0
1743,40,0
1743,42,0
1743,44,0
1743,50,1
1743,52,0
1743,57,0
1743,62,0
1743,74,0
1743,76,0
1743,81,0
1743,82,0
1743,85,0
1743,89,0
1743,95,0
1743,96,0
1743,97,0
