worker,task,answer
1.0,25,1
1.0,31,1
1.0,39,0
6.0,7,0
6.0,10,1
6.0,14,1
6.0,17,1
6.0,34,0
6.0,35,0
6.0,44,1
6.0,47,0
6.0,49,0
7.0,4,1
7.0,15,0
7.0,21,0
7.0,23,1
7.0,24,1
7.0,30,1
7.0,32,1
7.0,36,0
11.0,8,1
11.0,13,1
11.0,14,1
11.0,15,0
11.0,16,1
11.0,24,0
11.0,25,0
11.0,27,1
11.0,31,0
11.0,34,0
11.0,36,0
11.0,37,1
11.0,39,1
11.0,43,0
11.0,47,1
11.0,48,0
13.0,6,0
13.0,7,0
13.0,11,1
13.0,23,1
13.0,25,1
13.0,28,1
13.0,29,1
13.0,39,1
13.0,44,0
17.0,3,0
17.0,7,1
17.0,10,0
17.0,24,1
17.0,30,1
17.0,41,0
17.0,44,0
19.0,4,0
19.0,9,1
19.0,18,0
19.0,31,1
19.0,33,1
19.0,37,0
19.0,39,0
19.0,40,0
19.0,49,0
23.0,6,0
23.0,8,0
23.0,12,0
23.0,13,1
23.0,17,0
23.0,33,0
23.0,34,1
23.0,39,1
23.0,42,0
23.0,45,1
23.0,49,1
28.0,0,0
28.0,6,0
28.0,34,1
28.0,38,0
28.0,45,1
32.0,2,0
32.0,4,1
32.0,21,0
32.0,27,0
32.0,34,0
32.0,35,0
32.0,45,0
32.0,48,1
33.0,1,1
33.0,13,0
33.0,15,0
33.0,18,1
33.0,20,1
33.0,22,1
33.0,24,1
33.0,26,0
33.0,38,1
33.0,39,1
33.0,47,1
33.0,49,1
38.0,7,0
38.0,12,1
38.0,17,0
38.0,18,1
38.0,27,0
38.0,32,0
38.0,35,1
38.0,41,1
38.0,48,0
40.0,0,1
40.0,23,0
40.0,24,1
40.0,26,0
40.0,28,0
40.0,34,0
40.0,35,0
40.0,42,0
40.0,44,0
40.0,47,0
40.0,49,1
42.0,7,1
42.0,8,1
42.0,9,0
42.0,18,1
42.0,20,0
42.0,23,0
42.0,31,1
42.0,37,0
42.0,44,0
43.0,2,1
43.0,7,1
43.0,9,0
43.0,11,0
43.0,15,0
43.0,19,1
43.0,31,1
43.0,35,0
43.0,36,0
43.0,38,1
43.0,47,0
43.0,49,1
65.0,6,1
65.0,9,1
65.0,10,0
65.0,12,1
65.0,16,1
65.0,21,1
65.0,24,1
65.0,27,0
65.0,28,1
65.0,29,1
65.0,36,0
65.0,37,1
65.0,45,0
71.0,12,1
71.0,16,1
71.0,17,0
71.0,19,0
71.0,23,1
71.0,24,0
71.0,25,1
71.0,43,0
71.0,45,1
71.0,49,1
78.0,8,0
78.0,11,1
78.0,13,0
78.0,15,0
78.0,18,0
78.0,28,0
78.0,32,0
81.0,16,0
81.0,30,1
81.0,43,0
81.0,45,1
81.0,47,1
83.0,5,1
83.0,19,0
83.0,31,0
83.0,42,1
83.0,46,0
83.0,47,0
84.0,0,1
84.0,6,1
84.0,10,1
84.0,13,1
84.0,17,0
84.0,18,1
84.0,26,0
84.0,28,1
84.0,36,1
84.0,37,0
84.0,42,1
84.0,43,1
84.0,44,0
84.0,46,0
84.0,47,0
91.0,1,0
91.0,4,0
91.0,5,0
91.0,7,0
91.0,10,1
91.0,14,1
91.0,33,1
91.0,37,0
91.0,48,0
92.0,2,1
92.0,5,0
92.0,8,1
92.0,16,0
92.0,21,1
92.0,23,1
92.0,24,1
92.0,25,0
92.0,30,1
92.0,31,0
92.0,44,1
92.0,46,0
92.0,48,0
93.0,10,0
93.0,14,1
93.0,21,0
93.0,32,0
93.0,34,0
93.0,47,0
95.0,1,0
95.0,5,0
95.0,10,0
95.0,18,0
95.0,34,1
95.0,37,0
95.0,41,1
97.0,3,1
97.0,4,1
97.0,9,0
97.0,14,1
97.0,34,0
97.0,38,0
100.0,2,0
100.0,6,1
100.0,8,1
100.0,16,1
100.0,17,1
100.0,39,0
100.0,40,1
100.0,41,0
100.0,44,1
100.0,47,0
102.0,2,0
102.0,3,1
102.0,8,1
102.0,10,0
102.0,12,0
102.0,14,1
102.0,25,1
102.0,34,1
102.0,35,1
102.0,39,1
102.0,40,1
102.0,44,1
102.0,48,1
103.0,8,1
103.0,9,1
103.0,10,0
103.0,11,1
103.0,21,0
103.0,25,1
103.0,27,0
103.0,28,1
103.0,34,1
103.0,43,0
103.0,45,0
109.0,1,1
109.0,2,0
109.0,7,1
109.0,18,1
109.0,28,1
109.0,33,1
109.0,39,1
109.0,46,0
112.0,0,1
112.0,9,1
112.0,15,0
112.0,21,0
112.0,24,0
112.0,26,0
112.0,31,1
112.0,40,0
112.0,48,0
113.0,3,1
113.0,4,0
113.0,8,1
113.0,12,0
113.0,26,0
113.0,32,1
113.0,33,1
113.0,34,1
113.0,35,0
113.0,36,1
113.0,37,0
113.0,41,1
115.0,7,1
115.0,9,1
115.0,14,1
115.0,17,1
115.0,20,1
115.0,24,1
115.0,42,1
116.0,1,1
116.0,5,1
116.0,15,0
116.0,24,1
116.0,28,0
116.0,29,0
116.0,34,1
116.0,35,1
116.0,36,1
116.0,43,1
116.0,46,1
116.0,48,0
119.0,2,0
119.0,4,1
119.0,21,0
119.0,23,1
119.0,24,1
119.0,26,1
119.0,33,0
119.0,34,0
119.0,37,1
119.0,45,1
119.0,49,0
120.0,9,1
120.0,18,1
120.0,19,1
120.0,31,0
120.0,49,0
121.0,6,0
121.0,7,0
121.0,12,0
121.0,13,1
121.0,18,1
121.0,30,0
121.0,36,1
121.0,37,1
121.0,39,1
121.0,47,0
138.0,7,0
138.0,20,1
138.0,38,1
138.0,40,0
140.0,1,0
140.0,5,0
140.0,8,0
140.0,10,1
140.0,11,1
140.0,14,0
140.0,21,1
140.0,23,0
140.0,24,1
140.0,26,1
140.0,29,1
140.0,39,1
140.0,41,1
140.0,43,0
140.0,47,1
145.0,0,0
145.0,3,1
145.0,4,0
145.0,21,0
145.0,22,0
145.0,36,1
145.0,37,0
145.0,38,0
145.0,39,0
145.0,40,1
151.0,0,1
151.0,1,0
151.0,7,0
151.0,8,1
151.0,11,0
151.0,12,1
151.0,20,1
151.0,24,1
151.0,29,1
151.0,39,1
151.0,43,0
151.0,44,1
151.0,45,0
151.0,48,0
151.0,49,0
152.0,13,0
152.0,17,0
152.0,18,0
152.0,20,0
152.0,35,1
154.0,4,0
154.0,13,1
154.0,21,0
154.0,31,1
154.0,41,1
154.0,43,1
157.0,3,1
157.0,8,0
157.0,21,1
157.0,22,0
157.0,30,1
157.0,36,1
159.0,5,0
159.0,21,1
159.0,23,1
159.0,25,0
159.0,29,1
159.0,32,1
159.0,38,0
159.0,39,1
160.0,2,0
160.0,7,0
160.0,9,0
160.0,12,1
160.0,19,0
160.0,22,0
160.0,27,1
160.0,29,1
160.0,33,0
160.0,39,1
160.0,45,0
160.0,48,0
166.0,2,0
166.0,5,1
166.0,7,0
166.0,13,0
166.0,14,1
166.0,15,0
166.0,19,1
166.0,20,1
166.0,27,0
166.0,28,1
166.0,29,1
166.0,32,0
166.0,39,0
166.0,40,1
173.0,5,0
173.0,6,0
173.0,7,0
173.0,8,0
173.0,21,1
173.0,24,1
173.0,45,1
183.0,2,0
183.0,3,0
183.0,4,1
183.0,5,0
183.0,10,0
183.0,14,0
183.0,15,1
183.0,17,0
183.0,21,0
183.0,26,0
183.0,30,0
183.0,32,1
183.0,39,1
183.0,44,0
183.0,47,1
184.0,0,1
184.0,1,0
184.0,3,1
184.0,11,0
184.0,17,0
184.0,18,1
184.0,21,1
184.0,23,0
184.0,27,1
184.0,30,0
184.0,41,1
184.0,43,1
184.0,45,0
195.0,9,1
195.0,18,0
195.0,31,0
195.0,32,1
195.0,33,0
195.0,35,0
195.0,36,0
