worker,task,answer
2.0,6,1
2.0,13,0
2.0,27,0
2.0,28,1
2.0,32,1
2.0,39,0
2.0,42,0
2.0,43,0
5.0,0,0
5.0,2,1
5.0,5,1
5.0,19,1
5.0,20,0
5.0,22,0
5.0,32,0
5.0,43,1
14.0,12,0
14.0,14,1
14.0,15,1
14.0,16,1
14.0,26,1
14.0,27,0
14.0,28,1
14.0,46,1
21.0,6,0
21.0,7,1
21.0,21,1
21.0,29,1
21.0,33,1
21.0,35,1
21.0,42,1
21.0,46,0
21.0,48,1
21.0,49,1
23.0,1,1
23.0,6,1
23.0,9,0
23.0,10,0
23.0,13,0
23.0,14,1
23.0,16,0
23.0,19,0
23.0,21,0
23.0,23,1
23.0,25,0
23.0,29,0
23.0,37,1
23.0,38,1
23.0,39,0
23.0,44,1
23.0,46,1
24.0,1,0
24.0,18,0
24.0,25,1
24.0,30,1
24.0,45,1
24.0,48,0
26.0,12,1
26.0,15,1
26.0,17,1
26.0,21,1
26.0,25,0
26.0,26,0
26.0,29,0
26.0,38,0
26.0,39,0
26.0,45,1
26.0,48,1
27.0,4,1
27.0,13,0
27.0,15,1
27.0,16,0
27.0,19,0
27.0,24,1
27.0,28,1
27.0,32,1
27.0,36,0
27.0,42,0
27.0,45,1
27.0,48,1
34.0,4,1
34.0,8,1
34.0,11,0
34.0,12,1
34.0,15,0
34.0,22,0
34.0,24,0
34.0,25,0
34.0,35,0
34.0,39,0
34.0,41,1
34.0,43,1
36.0,0,0
36.0,7,1
36.0,9,1
36.0,14,0
36.0,15,0
36.0,24,0
36.0,26,0
36.0,29,0
36.0,32,0
36.0,33,0
36.0,34,0
36.0,40,1
36.0,46,1
43.0,7,1
43.0,12,0
43.0,28,0
43.0,35,1
43.0,38,0
59.0,0,1
59.0,5,0
59.0,9,0
59.0,14,1
59.0,17,0
59.0,29,1
59.0,30,0
59.0,33,0
59.0,35,1
59.0,39,0
59.0,45,0
59.0,46,1
60.0,11,1
60.0,12,1
60.0,13,0
60.0,16,1
60.0,20,1
60.0,36,0
60.0,43,0
60.0,47,1
66.0,0,0
66.0,1,0
66.0,4,1
66.0,6,1
66.0,7,1
66.0,9,0
66.0,10,0
66.0,17,1
66.0,22,1
66.0,24,0
66.0,28,0
66.0,41,0
68.0,1,0
68.0,8,1
68.0,10,0
68.0,20,1
68.0,22,0
68.0,26,1
68.0,28,1
68.0,36,0
68.0,42,0
68.0,43,1
68.0,45,1
68.0,46,0
68.0,49,0
73.0,7,0
73.0,22,0
73.0,24,0
73.0,30,0
73.0,31,0
73.0,41,0
76.0,1,1
76.0,8,0
76.0,9,1
76.0,16,1
76.0,22,0
76.0,25,1
76.0,30,1
76.0,39,0
76.0,42,0
76.0,47,1
76.0,49,0
79.0,6,1
79.0,8,1
79.0,12,1
79.0,13,1
79.0,18,1
79.0,19,1
79.0,25,1
79.0,26,0
79.0,41,1
79.0,43,0
82.0,3,1
82.0,5,1
82.0,7,1
82.0,9,1
82.0,12,0
82.0,17,1
82.0,18,1
82.0,22,0
82.0,23,0
82.0,29,0
82.0,30,0
82.0,31,0
