worker,task,answer
8.0,15,0
8.0,20,1
8.0,26,0
8.0,31,1
8.0,39,0
10.0,2,1
10.0,4,1
10.0,8,1
10.0,19,1
10.0,23,0
10.0,29,0
10.0,36,0
10.0,41,1
10.0,47,1
10.0,48,1
10.0,49,1
15.0,22,1
15.0,23,0
15.0,25,1
15.0,33,0
15.0,35,0
15.0,38,0
15.0,47,0
16.0,7,1
16.0,9,0
16.0,15,0
16.0,19,0
16.0,22,0
16.0,28,0
16.0,34,1
16.0,40,0
16.0,41,0
16.0,45,0
16.0,49,0
24.0,10,0
24.0,20,0
24.0,24,0
24.0,44,0
26.0,2,1
26.0,4,0
26.0,9,0
26.0,18,0
26.0,20,1
26.0,23,1
26.0,32,1
26.0,33,0
26.0,34,0
26.0,37,1
26.0,40,1
26.0,46,0
26.0,48,0
31.0,6,1
31.0,11,0
31.0,29,0
31.0,37,1
31.0,38,0
31.0,44,1
31.0,48,0
31.0,49,1
32.0,3,0
32.0,4,0
32.0,18,0
32.0,19,0
32.0,20,0
32.0,21,0
32.0,28,1
32.0,33,0
32.0,35,1
32.0,36,1
32.0,39,0
32.0,41,1
34.0,4,0
34.0,28,0
34.0,33,1
34.0,40,1
34.0,44,1
34.0,45,0
34.0,47,0
37.0,0,1
37.0,8,0
37.0,12,1
37.0,14,1
37.0,17,1
37.0,26,1
37.0,28,0
37.0,29,1
37.0,30,0
37.0,41,0
37.0,46,0
37.0,49,1
38.0,5,1
38.0,8,1
38.0,17,0
38.0,18,0
38.0,22,0
38.0,26,0
38.0,32,0
38.0,34,0
38.0,37,0
38.0,46,1
39.0,0,0
39.0,1,1
39.0,15,0
39.0,31,1
39.0,34,1
39.0,46,0
46.0,2,1
46.0,10,1
46.0,17,0
46.0,20,1
46.0,26,1
46.0,29,1
46.0,35,0
46.0,39,0
46.0,44,0
46.0,45,1
47.0,0,1
47.0,3,1
47.0,9,1
47.0,15,0
47.0,17,1
47.0,20,0
47.0,23,1
47.0,27,0
47.0,31,1
47.0,39,0
47.0,41,0
47.0,43,0
47.0,44,0
47.0,46,1
56.0,1,0
56.0,2,0
56.0,4,0
56.0,5,0
56.0,8,1
56.0,9,1
56.0,11,1
56.0,14,0
56.0,23,1
56.0,27,0
56.0,34,1
56.0,35,0
56.0,43,1
56.0,48,1
56.0,49,1
61.0,4,0
61.0,21,1
61.0,37,1
61.0,44,0
63.0,15,1
63.0,16,1
63.0,21,1
63.0,23,0
63.0,26,0
63.0,27,1
63.0,29,0
63.0,30,0
63.0,31,0
63.0,36,1
63.0,43,0
63.0,45,1
63.0,49,0
67.0,4,1
67.0,6,0
67.0,7,0
67.0,9,0
67.0,11,1
67.0,13,0
67.0,15,0
67.0,26,1
67.0,29,1
67.0,32,0
67.0,34,0
67.0,35,1
67.0,36,1
67.0,42,1
67.0,46,1
72.0,3,1
72.0,4,1
72.0,13,0
72.0,36,0
72.0,39,1
72.0,42,1
72.0,45,1
72.0,47,0
76.0,7,1
76.0,15,0
76.0,17,0
76.0,25,1
76.0,26,0
76.0,33,1
76.0,36,1
76.0,43,1
79.0,2,0
79.0,3,0
79.0,4,0
79.0,6,0
79.0,15,0
79.0,18,0
79.0,28,1
79.0,29,0
79.0,30,0
79.0,32,0
79.0,34,1
79.0,37,1
79.0,38,0
79.0,45,0
79.0,46,1
82.0,1,1
82.0,13,0
82.0,15,1
82.0,36,0
82.0,37,1
82.0,39,1
82.0,47,1
82.0,48,1
84.0,7,1
84.0,14,0
84.0,18,0
84.0,22,0
84.0,32,1
84.0,35,0
84.0,36,0
84.0,47,0
87.0,3,0
87.0,6,0
87.0,8,0
87.0,13,0
87.0,24,1
87.0,27,1
87.0,28,1
87.0,32,1
87.0,36,0
87.0,40,0
87.0,45,1
87.0,48,1
91.0,1,1
91.0,6,0
91.0,10,1
91.0,29,0
91.0,30,1
91.0,34,1
91.0,39,0
91.0,40,0
91.0,48,0
96.0,3,0
96.0,9,1
96.0,11,0
96.0,16,1
96.0,27,0
96.0,31,0
96.0,34,0
96.0,41,1
96.0,45,0
109.0,9,1
109.0,13,1
109.0,18,0
109.0,26,0
109.0,31,1
109.0,33,1
109.0,38,1
109.0,47,1
132.0,8,1
132.0,13,0
132.0,25,0
132.0,28,1
132.0,42,1
132.0,46,1
132.0,47,0
132.0,48,1
136.0,4,1
136.0,5,0
136.0,9,1
136.0,15,0
136.0,23,0
136.0,25,0
136.0,45,0
139.0,0,0
139.0,2,0
139.0,4,1
139.0,5,1
139.0,8,1
139.0,10,1
139.0,15,1
139.0,16,0
139.0,17,1
139.0,19,0
139.0,20,1
139.0,27,0
139.0,29,0
139.0,37,1
143.0,1,0
143.0,15,0
143.0,19,1
143.0,22,1
143.0,29,1
143.0,35,0
143.0,37,1
143.0,41,0
143.0,43,1
143.0,45,1
143.0,46,1
143.0,47,0
143.0,48,1
144.0,1,1
144.0,16,0
144.0,22,0
144.0,26,0
144.0,28,1
144.0,31,1
144.0,33,0
144.0,37,1
144.0,42,1
144.0,43,1
144.0,48,0
148.0,3,1
148.0,8,0
148.0,11,0
148.0,13,0
148.0,14,0
148.0,27,1
148.0,29,1
148.0,31,0
148.0,34,1
148.0,36,1
148.0,39,0
148.0,42,1
148.0,43,1
149.0,2,0
149.0,3,1
149.0,12,0
149.0,13,0
149.0,18,1
149.0,23,1
149.0,27,1
149.0,34,0
149.0,36,0
149.0,41,0
152.0,0,1
152.0,1,1
152.0,13,1
152.0,14,1
152.0,15,0
152.0,20,0
152.0,26,1
152.0,32,1
152.0,37,0
155.0,0,1
155.0,6,1
155.0,9,0
155.0,10,1
155.0,14,0
155.0,27,0
155.0,31,0
155.0,34,0
155.0,41,0
155.0,46,0
157.0,5,1
157.0,6,0
157.0,10,1
157.0,22,1
157.0,31,0
157.0,33,0
157.0,36,0
157.0,38,1
157.0,48,0
158.0,17,0
158.0,28,1
158.0,32,1
158.0,49,1
168.0,11,0
168.0,12,1
168.0,14,0
168.0,25,1
168.0,27,0
168.0,28,1
168.0,31,1
168.0,33,1
168.0,34,0
168.0,36,0
168.0,37,0
168.0,45,0
168.0,48,1
170.0,6,1
170.0,10,1
170.0,11,0
170.0,13,1
170.0,16,1
170.0,17,0
170.0,18,1
170.0,21,0
170.0,22,1
170.0,25,1
170.0,32,1
170.0,34,1
170.0,35,0
170.0,42,0
173.0,3,0
173.0,5,0
173.0,15,0
173.0,17,0
173.0,20,0
173.0,21,0
173.0,26,0
173.0,31,1
173.0,32,0
173.0,39,1
173.0,48,1
173.0,49,1
174.0,6,0
174.0,14,0
174.0,17,0
174.0,24,1
174.0,27,0
174.0,39,0
174.0,40,0
174.0,46,0
174.0,49,1
193.0,0,0
193.0,2,0
193.0,5,1
193.0,8,1
193.0,10,0
193.0,21,0
193.0,27,0
193.0,30,0
193.0,38,1
193.0,39,1
193.0,41,0
199.0,5,1
199.0,7,0
199.0,11,1
199.0,17,0
199.0,18,1
199.0,24,1
199.0,30,1
199.0,36,1
199.0,46,0
199.0,48,1
