worker,task,answer
0.0,0,1
0.0,3,1
0.0,5,0
0.0,8,0
0.0,9,0
0.0,10,0
0.0,11,1
0.0,14,1
0.0,16,1
0.0,18,0
0.0,20,1
0.0,21,0
0.0,24,0
0.0,25,1
0.0,27,1
0.0,28,0
0.0,31,0
0.0,34,0
0.0,35,0
0.0,36,1
0.0,40,0
0.0,43,1
0.0,45,0
0.0,46,0
0.0,47,0
0.0,49,1
1.0,1,1
1.0,2,0
1.0,3,1
1.0,4,0
1.0,5,1
1.0,6,0
1.0,10,0
1.0,12,0
1.0,13,0
1.0,14,1
1.0,16,0
1.0,17,1
1.0,20,1
1.0,22,0
1.0,28,1
1.0,29,1
1.0,31,1
1.0,34,0
1.0,35,0
1.0,37,0
1.0,43,1
1.0,44,1
1.0,45,1
2.0,0,1
2.0,1,1
2.0,4,1
2.0,5,0
2.0,7,1
2.0,10,1
2.0,11,0
2.0,12,0
2.0,14,1
2.0,16,1
2.0,17,1
2.0,21,1
2.0,22,0
2.0,25,0
2.0,28,1
2.0,29,1
2.0,30,0
2.0,32,1
2.0,33,0
2.0,38,1
2.0,39,0
2.0,41,1
2.0,49,0
3.0,0,0
3.0,1,0
3.0,3,1
3.0,4,0
3.0,6,0
3.0,10,1
3.0,11,0
3.0,14,0
3.0,16,1
3.0,18,1
3.0,19,0
3.0,20,1
3.0,22,1
3.0,25,1
3.0,26,1
3.0,27,1
3.0,28,0
3.0,34,1
3.0,36,0
3.0,37,1
3.0,38,1
3.0,39,1
3.0,41,1
3.0,42,0
3.0,44,1
4.0,1,0
4.0,2,0
4.0,3,1
4.0,4,1
4.0,8,0
4.0,11,0
4.0,14,0
4.0,15,0
4.0,17,1
4.0,18,0
4.0,20,0
4.0,21,0
4.0,26,0
4.0,27,1
4.0,28,1
4.0,29,1
4.0,30,1
4.0,31,1
4.0,32,0
4.0,33,0
4.0,35,1
4.0,43,1
4.0,44,0
4.0,46,0
4.0,49,1
5.0,0,1
5.0,2,0
5.0,4,0
5.0,6,0
5.0,8,1
5.0,11,0
5.0,12,1
5.0,13,1
5.0,15,0
5.0,17,0
5.0,19,0
5.0,21,0
5.0,22,1
5.0,24,1
5.0,25,0
5.0,27,1
5.0,28,0
5.0,31,1
5.0,38,0
5.0,39,1
5.0,40,1
5.0,44,1
5.0,45,1
5.0,48,0
6.0,1,1
6.0,4,0
6.0,5,0
6.0,10,1
6.0,11,1
6.0,12,0
6.0,13,1
6.0,14,1
6.0,15,1
6.0,18,1
6.0,23,0
6.0,24,1
6.0,25,1
6.0,26,0
6.0,33,0
6.0,34,1
6.0,35,0
6.0,36,1
6.0,38,1
6.0,39,0
6.0,40,0
6.0,41,0
6.0,43,0
6.0,44,0
6.0,45,0
6.0,46,0
6.0,48,1
7.0,0,0
7.0,1,1
7.0,3,1
7.0,4,1
7.0,7,1
7.0,8,1
7.0,12,1
7.0,14,1
7.0,15,1
7.0,16,1
7.0,19,0
7.0,21,1
7.0,23,0
7.0,26,1
7.0,29,0
7.0,38,1
7.0,39,0
7.0,40,1
7.0,41,1
7.0,43,0
7.0,45,0
7.0,47,1
7.0,48,0
7.0,49,0
8.0,1,1
8.0,4,0
8.0,5,0
8.0,7,1
8.0,9,0
8.0,10,0
8.0,14,1
