task,truth
2,0
10,0
26,0
37,0
48,0
52,1
125,0
132,0
134,1
225,0
250,0
258,0
273,0
283,0
311,0
328,0
330,0
336,0
345,0
375,0
379,0
393,0
407,0
418,0
425,0
431,0
451,1
490,0
508,0
552,0
578,0
587,0
621,0
646,0
661,0
666,0
723,0
743,0
747,0
754,1
806,0
823,0
827,0
850,0
898,0
914,0
937,0
946,0
964,0
978,0
992,1
1004,1
1031,0
1061,1
1084,0
1125,0
1128,0
1143,1
1260,0
1286,1
1303,1
1310,0
1321,0
1323,0
1341,1
1352,0
1380,0
1382,0
1422,0
1443,0
1444,1
1453,0
1468,0
1503,0
1504,0
1583,0
1587,0
1590,0
1597,0
1602,1
1619,0
1632,1
1647,0
1684,0
1688,0
1714,0
1739,0
1757,0
1771,0
1779,0
1782,0
1839,0
1844,0
1921,0
1926,1
1931,0
1937,0
1946,0
1989,0
1991,0
