task,truth
5,1
25,0
34,0
38,0
54,0
108,0
111,0
136,0
139,0
155,0
217,0
233,1
234,0
263,0
300,0
303,0
363,0
413,0
489,0
494,0
506,0
510,0
521,0
535,0
538,0
541,0
612,0
613,0
669,0
689,0
702,0
709,0
748,1
750,1
772,0
804,0
825,0
830,0
866,0
886,0
895,0
896,1
921,0
929,0
943,0
947,0
950,0
956,0
968,0
1001,0
1013,1
1026,0
1105,0
1140,0
1195,0
1239,0
1241,0
1262,0
1289,1
1298,0
1376,0
1385,0
1391,0
1396,1
1408,0
1423,0
1463,1
1464,0
1477,0
1481,1
1487,0
1524,0
1548,0
1558,0
1589,0
1591,0
1605,0
1622,1
1644,0
1679,0
1680,0
1689,0
1715,1
1717,0
1738,0
1740,0
1760,1
1773,1
1802,0
1805,0
1829,0
1838,0
1843,0
1853,0
1874,0
1878,0
1904,0
1949,0
1972,0
1985,0
