task,truth
93,0
96,0
137,0
160,0
187,0
206,0
242,0
261,0
267,0
290,0
295,0
309,0
341,0
342,0
343,0
412,0
438,0
457,0
460,0
468,0
498,0
503,1
528,0
624,0
672,0
679,0
680,0
682,0
686,0
690,0
704,0
722,0
764,0
809,0
845,0
848,0
877,0
906,0
948,0
949,0
955,0
974,1
1020,0
1037,0
1045,0
1063,1
1067,0
1069,0
1075,0
1083,0
1106,1
1158,1
1174,0
1214,0
1220,1
1243,0
1277,0
1343,0
1346,0
1439,0
1475,0
1479,0
1488,0
1491,1
1513,0
1518,0
1521,0
1529,1
1540,0
1549,0
1567,0
1569,0
1575,0
1578,0
1621,0
1626,0
1649,0
1664,0
1672,0
1676,0
1716,1
1783,0
1784,0
1790,0
1811,1
1830,0
1831,0
1856,0
1863,0
1867,0
1880,0
1888,0
1894,0
1903,0
1917,0
1918,0
1924,1
1933,0
1993,0
1997,0
