task,truth
23,1
27,0
33,0
67,0
81,0
92,0
109,0
126,0
145,0
156,0
165,0
172,0
176,0
185,0
195,0
212,0
218,0
254,0
256,0
271,0
288,0
306,1
317,0
319,0
324,0
340,0
350,0
405,1
436,0
461,0
495,0
499,0
514,1
543,0
554,0
555,0
570,0
583,0
604,0
636,0
697,0
701,0
734,0
740,0
777,0
785,0
801,0
813,0
816,0
824,0
826,0
828,0
846,0
859,0
919,0
925,0
953,0
971,0
976,0
985,1
999,0
1041,0
1056,0
1070,0
1087,0
1091,1
1148,0
1160,0
1163,0
1165,0
1188,0
1191,0
1227,0
1250,0
1275,0
1283,0
1295,0
1304,0
1314,0
1360,0
1365,0
1392,0
1460,0
1467,0
1472,0
1493,0
1512,0
1544,1
1633,0
1643,0
1657,0
1681,0
1746,0
1756,0
1877,1
1929,0
1951,0
1964,0
1974,0
1988,0
