task,truth
19,0
24,0
61,0
71,0
101,1
118,0
119,0
186,0
194,0
223,0
247,0
276,1
293,0
337,0
361,0
372,0
376,0
414,0
467,0
483,0
488,0
511,0
513,0
534,0
544,0
546,0
559,1
607,0
630,0
640,0
657,0
673,0
677,0
691,0
721,0
738,0
745,0
751,0
766,0
770,1
773,0
783,0
791,0
814,1
835,0
861,0
890,0
910,0
924,0
928,0
935,0
939,0
961,0
987,0
1017,1
1034,1
1043,0
1071,0
1073,0
1078,0
1110,0
1114,0
1141,0
1180,0
1215,0
1224,0
1248,1
1251,0
1254,0
1259,0
1269,0
1280,0
1282,1
1305,0
1316,0
1333,0
1354,0
1375,0
1406,0
1424,0
1441,0
1461,0
1517,1
1526,0
1538,0
1560,0
1566,0
1614,0
1617,0
1639,0
1646,0
1663,0
1667,0
1691,1
1695,0
1781,0
1824,0
1854,0
1899,0
1969,0
