task,truth
1,1
11,0
12,0
73,0
74,1
127,0
158,0
200,0
219,0
231,0
241,0
257,1
298,0
299,1
378,0
445,0
455,0
465,0
529,0
563,1
565,0
569,1
586,1
588,0
591,0
602,0
618,0
629,0
654,1
665,0
684,0
687,1
693,0
694,0
707,0
710,0
719,1
727,0
728,0
732,0
797,0
818,0
873,0
875,0
901,0
909,1
926,0
932,0
984,0
995,0
1018,1
1030,1
1046,0
1053,0
1062,0
1088,0
1093,0
1096,0
1123,0
1179,0
1196,0
1235,0
1244,0
1263,1
1296,0
1300,1
1301,0
1320,0
1322,0
1331,0
1338,0
1340,1
1351,0
1358,0
1366,0
1379,0
1381,0
1390,0
1405,0
1433,0
1438,0
1447,0
1458,0
1474,0
1484,0
1494,0
1531,1
1539,0
1565,0
1624,0
1668,0
1712,0
1722,0
1724,0
1741,0
1768,0
1859,0
1906,0
1943,0
1981,0
