worker,task,answer
0.0,6,1
0.0,9,0
0.0,11,1
0.0,13,1
0.0,14,1
0.0,16,1
0.0,17,1
0.0,18,1
0.0,19,1
0.0,22,1
0.0,25,1
0.0,26,0
0.0,27,0
0.0,28,1
0.0,30,1
0.0,31,0
0.0,35,1
0.0,37,0
0.0,39,0
0.0,40,1
0.0,41,0
0.0,42,1
0.0,43,0
0.0,44,0
0.0,45,0
0.0,46,0
0.0,49,0
3.0,2,0
3.0,4,0
3.0,5,0
3.0,9,1
3.0,10,1
3.0,11,1
3.0,14,1
3.0,15,1
3.0,17,1
3.0,18,0
3.0,19,0
3.0,24,0
3.0,25,0
3.0,26,0
3.0,28,0
3.0,29,0
3.0,32,0
3.0,33,1
3.0,34,1
3.0,35,0
3.0,37,1
3.0,38,1
3.0,39,0
3.0,40,1
3.0,42,0
3.0,43,1
3.0,45,1
3.0,46,0
4.0,0,1
4.0,1,1
4.0,3,1
4.0,6,1
4.0,7,1
4.0,8,1
4.0,9,1
4.0,11,1
4.0,12,1
4.0,13,0
4.0,14,0
4.0,16,0
4.0,17,1
4.0,18,1
4.0,19,0
4.0,22,1
4.0,23,1
4.0,25,1
4.0,26,0
4.0,28,0
4.0,30,0
4.0,32,0
4.0,33,1
4.0,34,0
4.0,37,1
4.0,38,1
4.0,39,0
4.0,40,0
4.0,41,0
4.0,42,1
4.0,43,1
4.0,44,0
4.0,45,1
4.0,47,1
4.0,48,1
4.0,49,0
6.0,0,1
6.0,1,0
6.0,4,0
6.0,5,1
6.0,9,0
6.0,11,1
6.0,13,0
6.0,15,1
6.0,17,0
6.0,20,0
6.0,21,1
6.0,22,0
6.0,23,1
6.0,24,0
6.0,26,1
6.0,27,0
6.0,28,0
6.0,30,0
6.0,37,0
6.0,40,0
6.0,41,0
6.0,42,1
6.0,43,0
6.0,45,0
6.0,48,0
6.0,49,1
7.0,0,0
7.0,1,0
7.0,2,1
7.0,4,0
7.0,7,0
7.0,8,1
7.0,14,0
7.0,16,0
7.0,18,1
7.0,21,0
