task,truth
7,0
17,0
41,0
68,0
92,0
99,0
130,0
147,0
204,0
205,0
215,0
225,0
282,0
318,0
363,0
410,0
489,0
505,0
514,1
529,0
543,0
562,0
578,0
588,0
609,0
621,0
646,0
684,0
686,0
694,0
697,0
701,0
724,0
725,0
750,1
773,0
781,0
813,0
871,0
885,0
886,0
896,1
905,0
1006,0
1009,0
1020,0
1022,0
1037,0
1069,0
1086,0
1092,0
1097,0
1146,0
1170,1
1191,0
1196,0
1272,0
1310,0
1364,0
1379,0
1382,0
1395,0
1416,0
1428,0
1434,0
1507,0
1513,0
1526,0
1542,0
1544,1
1552,0
1561,0
1580,0
1582,0
1629,0
1640,0
1642,0
1669,0
1677,0
1694,0
1701,0
1714,0
1724,0
1727,0
1792,0
1804,0
1805,0
1821,0
1836,0
1853,0
1856,0
1888,0
1898,1
1903,0
1917,0
1933,0
1947,0
1954,0
1967,1
1986,0
