task,truth
44,0
56,0
80,1
86,0
124,0
126,0
128,0
138,0
166,0
191,0
192,0
243,0
249,0
253,0
257,1
261,0
308,0
331,0
339,0
347,0
356,0
357,0
416,0
442,0
494,0
546,0
567,0
580,0
617,0
634,0
636,0
706,0
771,0
799,0
807,0
809,0
821,1
858,0
884,0
901,0
909,1
962,0
998,0
1013,1
1015,0
1016,1
1035,0
1047,0
1054,0
1073,0
1076,0
1096,0
1110,0
1156,0
1158,1
1192,0
1213,0
1228,0
1244,0
1255,0
1276,0
1302,0
1307,0
1316,0
1361,0
1369,0
1383,0
1384,0
1403,0
1461,0
1473,0
1523,0
1525,0
1540,0
1566,0
1570,0
1575,0
1599,0
1605,0
1606,0
1608,0
1645,0
1655,1
1704,0
1730,0
1754,1
1779,0
1785,0
1817,0
1824,0
1868,1
1878,0
1895,0
1897,0
1910,0
1912,0
1957,0
1959,0
1961,0
1970,1
