task,truth
4,0
24,0
29,0
48,0
53,0
54,0
57,1
70,0
79,0
90,0
103,0
145,0
175,0
213,0
234,0
241,0
254,0
266,0
291,0
307,0
310,1
329,0
333,0
349,1
396,0
405,1
450,0
492,0
493,0
498,0
508,0
563,1
564,0
615,0
644,0
649,0
728,0
770,1
795,0
840,0
859,0
866,0
877,0
899,0
911,0
926,0
953,0
954,0
960,0
968,0
1004,1
1011,0
1024,0
1048,0
1056,0
1105,0
1111,0
1148,0
1182,0
1206,0
1216,1
1220,1
1248,1
1258,0
1278,0
1309,0
1317,0
1320,0
1333,0
1359,0
1381,0
1411,0
1432,0
1440,0
1444,1
1449,0
1469,1
1504,0
1521,0
1588,0
1620,0
1664,0
1676,0
1679,0
1732,0
1734,0
1741,0
1744,0
1784,0
1800,0
1808,0
1861,1
1871,1
1887,1
1905,1
1913,0
1940,0
1949,0
1950,0
1998,0
