task,truth
20,0
30,0
72,0
98,0
112,0
113,0
136,0
143,0
148,0
211,0
258,0
275,0
284,0
299,1
302,1
317,0
362,0
365,0
372,0
390,0
402,0
476,0
482,1
502,0
519,0
548,0
600,0
632,0
663,0
696,0
736,0
772,0
776,0
779,0
798,0
817,1
856,1
861,0
865,0
872,0
888,0
908,0
969,0
980,0
985,1
991,0
995,0
1017,1
1027,0
1038,1
1057,0
1064,0
1075,0
1081,0
1087,0
1127,0
1131,1
1202,0
1210,0
1211,0
1227,0
1235,0
1294,1
1304,0
1324,0
1332,0
1337,1
1362,0
1412,1
1468,0
1470,0
1475,0
1480,0
1482,1
1490,0
1515,0
1524,0
1546,1
1574,0
1602,1
1618,0
1633,0
1646,0
1663,0
1685,1
1753,0
1771,0
1780,1
1781,0
1788,0
1795,1
1814,0
1851,0
1875,1
1922,0
1930,0
1931,0
1944,0
1977,1
1999,1
