task,truth
5,1
19,0
46,0
47,0
49,0
63,0
64,0
101,1
108,0
133,0
216,0
229,0
315,0
324,0
348,0
375,0
379,0
388,1
404,0
408,0
414,0
437,0
446,0
452,0
473,0
504,0
511,0
513,0
521,0
533,0
537,0
551,0
623,0
624,0
655,0
664,0
669,0
670,0
680,0
778,0
805,0
837,0
838,0
897,0
912,1
914,0
928,0
942,0
946,0
963,0
973,0
1007,0
1018,1
1077,0
1113,0
1138,0
1144,1
1147,0
1152,0
1172,0
1195,0
1208,0
1242,0
1249,0
1253,1
1269,0
1341,1
1350,0
1363,0
1429,0
1433,0
1455,1
1459,0
1466,0
1472,0
1479,0
1489,1
1495,0
1514,0
1564,0
1652,0
1653,0
1660,0
1667,0
1710,0
1743,0
1759,0
1797,0
1826,1
1833,0
1843,0
1852,0
1862,0
1892,0
1927,1
1958,0
1963,0
1975,0
1979,0
1996,0
