task,truth
16,0
25,0
37,0
39,0
78,1
94,0
109,0
137,0
156,0
169,0
178,0
237,0
342,0
353,0
355,0
360,0
415,0
417,0
427,0
434,0
485,1
497,0
522,0
542,0
561,0
593,0
611,0
620,0
642,0
658,0
659,0
671,0
676,0
689,0
704,0
708,0
745,0
763,1
823,0
831,0
839,0
932,0
933,0
970,0
1003,0
1008,0
1021,1
1043,0
1063,1
1082,0
1083,0
1084,0
1107,0
1123,0
1126,0
1137,0
1139,0
1145,0
1165,0
1180,0
1193,0
1209,1
1273,0
1366,0
1368,1
1373,0
1392,0
1431,0
1456,0
1458,0
1460,0
1478,0
1499,0
1530,0
1532,0
1562,0
1563,0
1581,0
1594,0
1622,1
1628,0
1674,0
1696,0
1699,0
1715,1
1723,0
1765,0
1787,0
1809,0
1827,0
1834,0
1842,0
1844,0
1850,0
1911,0
1936,0
1939,0
1941,0
1969,0
1972,0
