task,truth
23,1
82,0
91,0
123,1
141,0
153,0
163,0
198,0
199,0
263,0
287,0
326,0
344,0
346,0
359,0
395,0
406,0
407,0
419,0
425,0
465,0
468,0
475,0
481,0
518,0
541,0
559,1
572,0
577,0
622,0
661,0
662,0
685,1
687,1
705,0
731,1
774,0
775,1
792,0
794,0
812,0
819,0
825,0
836,0
842,0
860,0
870,0
887,1
889,0
890,0
891,0
931,0
937,0
945,1
947,0
948,0
951,0
964,0
972,0
984,0
1001,0
1044,0
1067,0
1074,0
1121,0
1124,0
1136,0
1164,0
1177,0
1207,0
1251,0
1348,0
1351,0
1365,0
1393,0
1426,1
1430,0
1503,0
1510,0
1518,0
1555,0
1567,0
1584,0
1632,1
1638,0
1673,0
1703,0
1731,0
1737,0
1758,0
1802,0
1807,0
1818,0
1867,0
1874,0
1924,1
1960,1
1966,0
1971,0
1995,1
