worker,task,answer
2.0,7,1
2.0,15,1
2.0,19,1
2.0,21,0
2.0,22,0
2.0,23,1
2.0,27,0
2.0,29,1
2.0,34,1
2.0,39,1
2.0,43,0
2.0,46,1
3.0,0,1
3.0,1,0
3.0,4,1
3.0,5,0
3.0,12,0
3.0,15,0
3.0,23,0
3.0,25,1
3.0,28,0
3.0,29,0
3.0,31,1
3.0,32,0
3.0,34,1
3.0,37,0
3.0,45,1
3.0,46,1
5.0,0,1
5.0,4,1
5.0,9,1
5.0,11,1
5.0,15,1
5.0,17,0
5.0,18,0
5.0,21,0
5.0,24,1
5.0,26,1
5.0,31,1
5.0,35,1
5.0,38,1
5.0,42,1
5.0,49,1
10.0,6,1
10.0,7,0
10.0,10,1
10.0,11,1
10.0,12,1
10.0,18,0
10.0,21,1
10.0,29,0
10.0,31,1
10.0,33,1
10.0,35,0
10.0,36,0
10.0,37,1
10.0,38,1
10.0,41,0
10.0,45,0
11.0,0,1
11.0,1,1
11.0,2,1
11.0,3,1
11.0,5,1
11.0,14,1
11.0,18,0
11.0,19,1
11.0,25,1
11.0,26,1
11.0,27,1
11.0,29,0
11.0,32,0
11.0,37,0
11.0,39,0
11.0,43,1
11.0,48,1
17.0,2,1
17.0,3,1
17.0,5,0
17.0,9,1
17.0,13,1
17.0,16,0
17.0,19,1
17.0,26,0
17.0,28,0
17.0,37,0
17.0,38,1
17.0,39,0
17.0,42,0
17.0,47,1
23.0,1,1
23.0,8,0
23.0,14,0
23.0,19,1
23.0,21,1
23.0,26,1
23.0,27,1
23.0,28,1
23.0,33,0
23.0,39,1
23.0,41,0
23.0,44,0
23.0,45,1
23.0,49,1
24.0,3,0
24.0,4,1
24.0,6,0
24.0,9,0
24.0,10,1
24.0,11,1
24.0,12,1
24.0,14,0
24.0,16,1
24.0,17,0
24.0,18,1
24.0,21,1
24.0,25,1
24.0,34,0
24.0,37,0
24.0,38,1
24.0,40,0
24.0,46,0
24.0,48,1
28.0,0,0
28.0,1,0
28.0,5,0
28.0,8,0
28.0,9,1
28.0,10,0
28.0,19,1
28.0,20,1
28.0,24,0
28.0,26,0
28.0,27,0
28.0,28,0
28.0,30,0
28.0,32,0
40.0,5,1
40.0,7,0
40.0,13,0
40.0,16,1
40.0,17,0
40.0,20,0
40.0,22,1
40.0,23,0
40.0,24,0
40.0,25,1
40.0,29,0
40.0,36,0
40.0,49,1
42.0,2,1
42.0,3,1
42.0,4,1
42.0,9,0
42.0,10,1
42.0,11,1
42.0,12,1
42.0,19,1
42.0,22,1
42.0,28,0
42.0,29,1
42.0,31,1
42.0,32,0
42.0,34,1
42.0,37,0
42.0,40,1
42.0,44,1
42.0,45,0
42.0,46,0
44.0,12,0
44.0,16,0
44.0,18,0
44.0,19,0
44.0,22,0
44.0,25,1
44.0,36,0
44.0,41,1
44.0,47,1
45.0,3,1
45.0,10,1
45.0,11,1
45.0,14,1
45.0,25,1
45.0,32,1
45.0,35,0
45.0,43,1
45.0,44,1
45.0,45,0
45.0,46,0
49.0,2,1
49.0,3,1
49.0,9,0
49.0,11,1
49.0,13,0
49.0,22,1
49.0,31,1
49.0,32,0
49.0,35,0
49.0,36,1
49.0,46,0
49.0,49,0
54.0,0,1
54.0,3,1
54.0,4,0
54.0,5,0
54.0,9,0
54.0,17,1
54.0,21,1
54.0,27,0
54.0,29,1
54.0,30,0
54.0,31,0
54.0,32,0
54.0,35,1
54.0,39,0
54.0,47,1
54.0,48,1
56.0,1,0
56.0,2,1
56.0,8,0
56.0,9,0
56.0,11,0
56.0,13,1
56.0,14,1
56.0,19,1
56.0,23,0
56.0,30,1
56.0,38,0
56.0,40,0
56.0,43,1
57.0,0,0
57.0,10,0
57.0,14,0
57.0,15,0
57.0,23,0
57.0,24,0
57.0,31,1
57.0,32,1
57.0,33,0
57.0,34,0
57.0,36,0
57.0,39,0
57.0,40,0
57.0,42,0
57.0,45,1
57.0,46,1
58.0,3,0
58.0,5,1
58.0,7,0
58.0,8,0
58.0,15,1
58.0,18,0
58.0,26,0
58.0,27,1
58.0,29,0
58.0,30,0
58.0,33,1
58.0,36,1
58.0,38,0
58.0,39,0
58.0,48,0
64.0,0,1
64.0,1,1
64.0,4,1
64.0,8,0
64.0,9,0
64.0,11,1
64.0,12,1
64.0,13,0
64.0,16,1
64.0,18,0
64.0,23,1
64.0,27,0
64.0,28,1
64.0,29,1
64.0,31,0
64.0,32,0
64.0,38,1
64.0,42,1
64.0,43,1
64.0,46,1
66.0,3,1
66.0,5,0
66.0,7,0
66.0,9,0
66.0,10,1
66.0,12,1
66.0,18,0
66.0,22,1
66.0,27,0
66.0,29,0
66.0,31,1
66.0,37,1
66.0,47,1
66.0,49,1
69.0,7,1
69.0,14,1
69.0,15,1
69.0,18,0
69.0,20,1
69.0,21,0
69.0,27,1
69.0,28,1
69.0,37,1
69.0,42,0
69.0,47,0
70.0,2,1
70.0,11,1
70.0,16,1
70.0,19,1
70.0,20,0
70.0,22,1
70.0,25,1
70.0,26,1
70.0,27,0
70.0,32,0
70.0,35,0
70.0,36,0
