task,truth
12,0
14,0
83,0
90,0
115,0
144,1
175,0
182,0
197,0
203,0
211,0
229,0
260,0
265,0
274,0
279,0
285,0
288,0
289,0
319,0
336,0
352,0
377,0
419,0
474,0
503,1
529,0
537,0
540,0
552,0
557,0
590,0
595,0
605,0
623,0
652,0
661,0
679,0
747,0
773,0
816,0
837,0
882,0
889,0
939,0
950,0
1012,0
1043,0
1072,0
1076,0
1083,0
1085,1
1090,1
1155,1
1158,1
1159,0
1191,0
1220,1
1229,0
1233,0
1283,0
1303,1
1311,0
1323,0
1328,0
1349,0
1353,1
1370,0
1386,0
1420,0
1432,0
1466,0
1482,1
1545,0
1555,0
1556,0
1557,0
1583,0
1622,1
1638,0
1657,0
1664,0
1668,0
1693,0
1722,0
1733,0
1760,1
1791,1
1851,0
1867,0
1869,0
1890,0
1898,1
1920,0
1927,1
1943,0
1944,0
1957,0
1972,0
1998,0
