task,truth
31,0
39,0
45,0
110,0
150,0
190,0
218,0
235,0
247,0
252,1
261,0
287,0
299,1
308,0
309,0
386,0
412,0
417,0
448,0
455,0
460,0
463,0
464,0
465,0
468,0
472,0
489,0
490,0
542,0
550,0
594,0
612,0
625,0
637,0
698,0
746,0
826,0
855,0
876,0
940,0
944,0
948,0
962,0
1004,1
1020,0
1022,0
1054,0
1118,0
1126,0
1161,0
1165,0
1174,0
1186,0
1194,0
1210,0
1244,0
1251,0
1253,1
1324,0
1385,0
1424,0
1458,0
1464,0
1465,0
1477,0
1485,0
1491,1
1509,0
1519,0
1529,1
1547,0
1558,0
1579,0
1581,0
1589,0
1625,0
1644,0
1678,1
1687,0
1698,0
1731,0
1743,0
1748,0
1751,1
1769,0
1800,0
1804,0
1809,0
1824,0
1841,0
1848,0
1894,0
1896,1
1905,1
1912,0
1946,0
1947,0
1961,0
1967,1
1995,1
