task,truth
10,0
76,1
80,1
92,0
99,0
103,0
141,0
158,0
162,0
181,0
201,0
226,0
253,0
257,1
291,0
311,0
328,0
349,1
378,0
384,0
433,0
450,0
451,1
471,0
480,0
485,1
494,0
525,0
535,0
539,0
545,0
574,0
613,0
624,0
657,0
668,0
687,1
700,0
713,1
718,0
719,1
721,0
767,0
781,0
789,0
808,1
860,0
869,0
964,0
979,0
993,0
997,0
1008,0
1009,0
1011,0
1026,0
1028,0
1039,0
1045,0
1047,0
1049,0
1084,0
1103,1
1109,0
1123,0
1192,0
1200,0
1211,0
1222,0
1225,0
1294,1
1365,0
1369,0
1412,1
1421,0
1459,0
1500,0
1504,0
1546,1
1591,0
1592,0
1595,0
1618,0
1642,0
1659,0
1674,0
1680,0
1686,0
1764,0
1772,0
1778,0
1796,0
1805,0
1827,0
1838,0
1881,0
1915,0
1959,0
1973,0
1988,0
