task,truth
30,0
34,0
105,0
111,0
118,0
129,0
157,0
169,0
188,1
209,0
210,0
225,0
286,1
297,0
312,0
339,0
370,0
379,0
402,0
409,0
422,0
423,0
428,0
429,0
437,0
454,0
524,0
532,0
570,0
588,0
649,0
650,0
654,1
710,0
792,0
793,0
796,0
801,0
818,0
822,0
825,0
852,0
911,0
919,0
921,0
945,1
1014,0
1023,0
1035,0
1122,1
1134,0
1169,0
1171,0
1172,0
1177,0
1178,0
1196,0
1224,0
1336,0
1355,0
1381,0
1396,1
1401,0
1405,0
1425,0
1426,1
1436,0
1448,0
1455,1
1461,0
1488,0
1513,0
1524,0
1535,0
1537,0
1552,0
1559,0
1566,0
1600,0
1614,0
1623,0
1628,0
1629,0
1647,0
1685,1
1701,0
1756,0
1771,0
1783,0
1831,0
1833,0
1864,0
1885,0
1916,0
1964,0
1965,0
1978,0
1980,1
1983,0
1991,0
