worker,task,answer
3.0,3,0
3.0,5,0
3.0,9,0
3.0,15,1
3.0,16,1
3.0,26,1
3.0,30,0
3.0,31,0
3.0,35,1
3.0,36,0
3.0,37,1
3.0,39,1
3.0,40,1
3.0,41,0
3.0,42,0
3.0,46,0
4.0,0,0
4.0,3,0
4.0,4,1
4.0,14,1
4.0,16,0
4.0,21,0
4.0,24,0
4.0,25,0
4.0,26,0
4.0,27,0
4.0,35,0
4.0,37,1
4.0,44,0
4.0,46,1
4.0,48,0
4.0,49,1
6.0,0,0
6.0,8,1
6.0,10,0
6.0,13,0
6.0,14,0
6.0,23,0
6.0,26,0
6.0,48,1
9.0,0,1
9.0,1,0
9.0,3,1
9.0,5,1
9.0,9,1
9.0,14,0
9.0,19,1
9.0,20,0
9.0,23,0
9.0,28,1
9.0,33,0
9.0,36,1
9.0,39,0
9.0,42,0
9.0,44,0
10.0,2,0
10.0,5,1
10.0,6,1
10.0,10,1
10.0,12,1
10.0,16,1
10.0,21,0
10.0,23,1
10.0,25,0
10.0,26,1
10.0,29,1
10.0,36,0
10.0,37,0
10.0,38,1
10.0,41,0
10.0,47,0
12.0,4,0
12.0,6,0
12.0,8,0
12.0,11,1
12.0,12,0
12.0,15,0
12.0,16,1
12.0,23,1
12.0,25,0
12.0,28,0
12.0,29,0
12.0,30,1
12.0,35,0
12.0,40,0
12.0,41,1
12.0,45,0
12.0,49,0
23.0,5,1
23.0,7,0
23.0,10,1
23.0,11,1
23.0,14,0
23.0,17,1
23.0,18,1
23.0,20,0
23.0,21,0
23.0,22,0
23.0,23,1
23.0,24,0
23.0,29,0
23.0,30,0
23.0,32,0
23.0,41,0
23.0,43,0
23.0,49,1
24.0,8,0
24.0,12,0
24.0,15,0
24.0,16,1
24.0,23,1
24.0,27,1
24.0,28,1
24.0,30,1
24.0,35,0
24.0,36,1
24.0,42,0
24.0,43,1
24.0,46,0
24.0,48,0
24.0,49,1
27.0,2,1
27.0,8,0
27.0,10,1
27.0,14,1
27.0,16,0
27.0,18,1
27.0,19,1
27.0,21,0
27.0,26,1
27.0,30,1
27.0,31,1
27.0,36,0
27.0,38,0
27.0,43,1
32.0,8,0
32.0,9,0
32.0,12,1
32.0,14,0
32.0,15,1
32.0,16,1
32.0,17,1
32.0,23,1
32.0,29,0
32.0,36,1
32.0,39,1
