worker,task,answer
0.0,0,1
0.0,5,1
0.0,22,1
0.0,23,0
0.0,25,1
0.0,26,1
0.0,30,1
0.0,33,1
0.0,38,1
0.0,44,1
0.0,45,1
14.0,3,0
14.0,4,1
14.0,5,1
14.0,8,1
14.0,9,1
14.0,14,1
14.0,16,1
14.0,19,0
14.0,24,0
14.0,26,1
14.0,34,0
14.0,38,1
14.0,40,1
15.0,2,1
15.0,3,1
15.0,14,1
15.0,15,0
15.0,29,0
15.0,36,0
15.0,37,1
15.0,43,1
15.0,44,1
16.0,0,0
16.0,1,1
16.0,7,0
16.0,10,0
16.0,12,0
16.0,15,0
16.0,20,1
16.0,24,1
16.0,28,1
16.0,41,0
16.0,42,1
16.0,43,0
16.0,44,1
16.0,45,0
18.0,4,0
18.0,10,1
18.0,16,1
18.0,17,0
18.0,25,0
18.0,32,1
18.0,39,0
18.0,41,1
18.0,42,0
19.0,5,0
19.0,9,0
19.0,12,0
19.0,18,0
19.0,20,1
19.0,21,0
19.0,29,0
19.0,35,1
19.0,40,1
19.0,43,1
19.0,44,1
19.0,47,0
20.0,3,0
20.0,9,0
20.0,12,1
20.0,22,1
20.0,28,1
20.0,37,1
20.0,40,0
20.0,48,0
22.0,2,1
22.0,9,1
22.0,11,0
22.0,13,0
22.0,23,1
22.0,24,0
22.0,25,0
22.0,26,0
22.0,32,0
22.0,34,0
22.0,39,0
22.0,40,0
22.0,45,1
25.0,0,1
25.0,7,0
25.0,27,0
25.0,33,1
25.0,35,1
25.0,46,1
36.0,0,0
36.0,11,1
36.0,18,1
36.0,23,1
36.0,28,1
36.0,33,1
36.0,44,1
39.0,9,1
39.0,10,0
39.0,16,1
39.0,21,0
39.0,24,1
39.0,26,1
39.0,27,0
39.0,28,1
39.0,29,1
39.0,31,0
39.0,38,0
39.0,40,0
39.0,41,1
40.0,15,1
40.0,17,0
40.0,18,1
40.0,19,0
40.0,20,1
40.0,26,0
40.0,27,0
40.0,29,1
40.0,32,1
40.0,37,0
40.0,45,1
44.0,24,0
44.0,28,1
44.0,31,0
44.0,37,1
44.0,39,0
44.0,41,0
45.0,1,0
45.0,12,1
45.0,20,0
45.0,23,1
45.0,28,1
45.0,33,0
45.0,34,0
45.0,40,0
46.0,2,1
46.0,9,0
46.0,20,0
46.0,24,1
46.0,29,0
46.0,32,1
46.0,46,1
51.0,5,1
51.0,7,0
51.0,8,1
51.0,12,0
51.0,18,0
51.0,19,1
51.0,23,1
51.0,25,0
51.0,31,0
51.0,39,1
51.0,43,0
51.0,46,1
51.0,48,0
61.0,4,0
61.0,5,0
61.0,7,0
61.0,16,0
61.0,19,0
61.0,29,0
61.0,37,1
61.0,38,0
61.0,45,0
61.0,46,1
65.0,9,1
65.0,12,1
65.0,15,0
65.0,17,0
65.0,24,0
65.0,35,1
65.0,38,1
65.0,44,1
65.0,48,0
66.0,2,1
66.0,4,1
66.0,19,0
66.0,22,0
66.0,25,1
66.0,38,1
67.0,3,1
67.0,16,0
67.0,21,1
67.0,27,1
67.0,31,0
67.0,38,1
67.0,41,0
67.0,45,1
67.0,48,0
67.0,49,0
71.0,0,1
71.0,1,1
71.0,5,0
71.0,17,1
71.0,21,0
71.0,25,0
71.0,28,1
71.0,31,0
71.0,32,0
71.0,33,1
71.0,35,0
71.0,43,0
71.0,49,0
72.0,1,0
72.0,2,1
72.0,4,1
72.0,9,1
72.0,13,0
72.0,14,0
72.0,23,1
72.0,25,0
72.0,30,1
72.0,36,0
72.0,43,0
75.0,5,0
75.0,7,0
75.0,13,0
75.0,14,1
75.0,15,0
75.0,21,1
75.0,25,1
75.0,27,0
75.0,29,1
75.0,30,0
75.0,35,0
75.0,37,0
75.0,42,0
75.0,49,1
76.0,11,0
76.0,13,1
76.0,16,1
76.0,21,0
76.0,27,0
76.0,43,0
78.0,4,1
78.0,5,1
78.0,20,1
78.0,21,1
78.0,38,1
78.0,43,0
