worker,task,answer
1.0,3,0
1.0,4,1
1.0,5,1
1.0,6,1
1.0,7,0
1.0,8,0
1.0,9,1
1.0,11,1
1.0,12,1
1.0,14,0
1.0,15,0
1.0,16,1
1.0,17,0
1.0,20,0
1.0,22,1
1.0,24,1
1.0,25,1
1.0,26,1
1.0,29,1
1.0,30,1
1.0,31,1
1.0,32,1
1.0,33,1
1.0,35,0
1.0,36,0
1.0,37,1
1.0,38,1
1.0,40,0
1.0,42,0
1.0,44,1
1.0,45,0
1.0,46,0
1.0,47,0
1.0,48,1
3.0,0,1
3.0,1,0
3.0,2,1
3.0,3,1
3.0,4,0
3.0,6,1
3.0,8,0
3.0,9,1
3.0,10,0
3.0,11,0
3.0,12,0
3.0,13,0
3.0,15,1
3.0,16,0
3.0,17,1
3.0,18,0
3.0,19,0
3.0,20,0
3.0,21,1
3.0,24,0
3.0,25,1
3.0,26,1
3.0,27,1
3.0,28,0
3.0,29,0
3.0,30,1
3.0,31,1
3.0,32,1
3.0,35,0
3.0,37,0
3.0,38,0
3.0,39,0
3.0,40,0
3.0,43,0
3.0,44,1
3.0,45,1
3.0,46,1
3.0,47,0
3.0,48,0
3.0,49,0
4.0,2,1
4.0,4,0
4.0,5,0
4.0,6,1
4.0,9,1
4.0,10,1
4.0,14,0
4.0,15,0
4.0,16,1
4.0,17,0
4.0,18,0
4.0,19,1
4.0,20,1
4.0,21,1
4.0,22,0
4.0,23,0
4.0,24,0
4.0,25,0
4.0,27,0
4.0,28,0
4.0,31,1
4.0,34,0
4.0,36,0
4.0,38,0
4.0,39,1
4.0,40,0
4.0,41,1
4.0,42,1
4.0,43,0
4.0,46,0
4.0,47,1
4.0,49,1
6.0,0,0
6.0,1,1
6.0,2,1
6.0,3,1
6.0,4,0
6.0,5,0
6.0,6,1
6.0,7,1
6.0,10,0
6.0,11,1
6.0,12,0
6.0,13,0
6.0,16,1
6.0,17,0
6.0,18,0
6.0,19,1
6.0,20,1
6.0,22,0
6.0,24,0
6.0,25,1
6.0,26,0
6.0,27,0
6.0,28,0
6.0,30,1
6.0,31,0
6.0,33,0
6.0,35,1
6.0,36,0
6.0,37,0
6.0,38,0
6.0,39,0
6.0,41,1
6.0,42,0
6.0,44,1
6.0,45,0
6.0,46,0
6.0,47,1
7.0,1,0
7.0,2,1
7.0,3,0
7.0,4,1
7.0,5,0
7.0,6,0
7.0,7,0
7.0,8,0
7.0,9,1
7.0,12,0
7.0,13,0
7.0,15,0
7.0,16,0
7.0,17,1
7.0,18,1
7.0,19,1
7.0,20,0
7.0,21,0
7.0,22,1
7.0,23,1
7.0,24,0
7.0,27,0
7.0,29,1
7.0,30,1
7.0,32,1
7.0,33,1
7.0,35,0
7.0,37,1
7.0,39,0
7.0,40,0
7.0,41,1
7.0,42,1
7.0,43,0
7.0,45,1
7.0,47,1
8.0,3,1
8.0,5,0
8.0,7,0
8.0,10,0
8.0,11,1
8.0,12,1
8.0,13,1
8.0,14,0
8.0,15,1
8.0,17,0
8.0,19,1
8.0,20,0
8.0,21,0
8.0,23,1
8.0,24,1
8.0,25,0
8.0,26,1
8.0,28,0
8.0,29,1
8.0,30,1
8.0,33,0
8.0,34,0
8.0,36,1
8.0,38,1
8.0,39,0
8.0,41,1
8.0,42,1
8.0,43,0
8.0,44,1
8.0,45,1
8.0,47,0
11.0,1,0
11.0,2,0
11.0,3,1
11.0,6,1
11.0,7,0
11.0,8,0
11.0,11,1
11.0,12,1
11.0,13,1
11.0,14,1
11.0,15,0
11.0,16,0
11.0,17,0
11.0,18,0
11.0,20,0
11.0,21,0
11.0,25,0
11.0,27,1
11.0,32,1
11.0,33,0
11.0,34,1
11.0,36,1
11.0,37,0
11.0,38,0
11.0,39,0
11.0,41,0
11.0,43,1
11.0,46,0
12.0,0,1
12.0,2,0
12.0,3,0
12.0,4,0
12.0,6,0
12.0,7,1
12.0,8,1
12.0,9,1
12.0,10,0
12.0,12,0
12.0,14,0
12.0,15,0
12.0,16,0
12.0,17,1
12.0,20,0
12.0,21,0
12.0,22,0
12.0,23,0
12.0,24,1
12.0,25,1
12.0,26,0
12.0,27,0
12.0,28,0
12.0,29,1
12.0,30,1
12.0,31,1
12.0,34,0
12.0,35,0
12.0,36,0
12.0,37,1
12.0,38,0
12.0,40,0
12.0,42,1
12.0,44,1
12.0,45,0
12.0,47,1
12.0,48,1
12.0,49,0
13.0,0,0
13.0,1,0
13.0,5,0
13.0,9,1
13.0,10,1
13.0,11,1
13.0,14,0
13.0,16,0
13.0,17,1
13.0,18,1
13.0,19,0
13.0,20,0
13.0,21,0
13.0,23,1
13.0,24,1
13.0,25,1
13.0,26,0
13.0,28,0
13.0,29,1
13.0,30,1
13.0,31,1
13.0,34,0
13.0,36,0
13.0,38,0
13.0,39,0
13.0,41,1
13.0,42,1
13.0,44,1
13.0,46,1
13.0,47,0
14.0,2,0
14.0,5,0
14.0,6,1
14.0,9,1
14.0,10,1
14.0,11,1
14.0,12,0
14.0,13,0
14.0,14,0
14.0,16,0
14.0,17,1
14.0,18,0
14.0,20,1
14.0,21,1
14.0,24,1
14.0,26,0
14.0,27,1
14.0,29,1
14.0,31,1
14.0,33,1
14.0,34,0
14.0,35,1
14.0,36,1
14.0,38,0
14.0,40,0
14.0,41,1
14.0,44,1
14.0,46,1
14.0,47,1
14.0,48,0
14.0,49,1
15.0,1,0
15.0,2,0
15.0,3,0
15.0,4,1
15.0,6,0
15.0,7,1
15.0,8,0
15.0,9,1
15.0,10,0
15.0,13,0
15.0,14,1
15.0,15,1
15.0,16,0
15.0,17,0
15.0,18,1
15.0,19,1
15.0,20,1
15.0,21,1
15.0,23,1
15.0,28,1
15.0,30,1
15.0,31,0
15.0,32,0
15.0,33,1
15.0,34,0
15.0,35,1
15.0,36,1
15.0,37,1
15.0,38,1
15.0,39,0
15.0,41,0
15.0,42,0
15.0,43,1
15.0,45,0
15.0,46,1
15.0,48,1
23.0,0,0
23.0,1,0
23.0,2,0
23.0,3,0
23.0,6,1
23.0,7,1
23.0,8,0
23.0,9,1
23.0,11,1
23.0,12,1
23.0,13,0
23.0,14,0
23.0,15,1
23.0,16,0
23.0,19,1
23.0,20,1
23.0,21,0
23.0,22,0
23.0,23,0
23.0,24,0
23.0,25,1
23.0,28,1
23.0,29,1
23.0,31,1
23.0,32,1
23.0,33,1
23.0,34,0
23.0,35,1
23.0,36,0
23.0,38,0
23.0,39,1
23.0,40,0
23.0,41,1
23.0,42,0
23.0,43,1
23.0,45,1
23.0,47,0
23.0,48,0
23.0,49,1
24.0,0,1
24.0,1,1
24.0,2,0
24.0,3,1
24.0,4,1
24.0,5,1
24.0,6,1
24.0,7,1
24.0,8,1
24.0,9,0
24.0,10,1
24.0,11,0
24.0,12,1
24.0,14,1
24.0,16,1
24.0,18,0
24.0,19,0
24.0,20,0
24.0,21,0
24.0,22,1
24.0,23,1
24.0,24,1
24.0,25,0
24.0,26,0
24.0,27,1
24.0,28,1
24.0,29,0
24.0,31,0
24.0,33,0
24.0,34,1
24.0,36,1
24.0,37,0
24.0,39,0
24.0,41,1
24.0,42,0
24.0,43,1
24.0,47,1
24.0,48,0
24.0,49,0
29.0,0,0
29.0,1,1
29.0,2,0
29.0,3,0
29.0,5,1
29.0,6,0
29.0,7,1
29.0,8,0
29.0,9,1
29.0,10,0
29.0,11,1
29.0,13,1
29.0,14,0
29.0,16,0
29.0,17,1
29.0,19,0
29.0,20,0
29.0,24,1
29.0,25,1
29.0,26,0
29.0,27,1
29.0,29,0
29.0,30,1
29.0,31,1
29.0,32,1
29.0,34,0
29.0,35,0
29.0,36,0
29.0,37,1
29.0,38,1
29.0,39,0
29.0,42,1
29.0,43,0
29.0,45,1
29.0,46,0
29.0,47,1
29.0,48,1
29.0,49,1
30.0,1,1
30.0,3,0
30.0,4,0
30.0,5,0
30.0,6,0
30.0,8,0
30.0,9,1
30.0,10,1
30.0,12,0
30.0,13,0
30.0,14,0
30.0,15,1
30.0,16,0
30.0,18,0
30.0,19,1
30.0,20,0
30.0,21,0
30.0,22,1
30.0,23,0
30.0,25,0
30.0,29,1
30.0,31,1
30.0,33,0
30.0,35,1
30.0,36,0
30.0,37,1
30.0,39,0
30.0,41,1
30.0,43,0
30.0,44,1
30.0,47,1
30.0,48,0
30.0,49,0
32.0,0,1
32.0,2,0
32.0,3,0
32.0,4,0
32.0,5,0
32.0,6,1
32.0,7,1
32.0,9,1
32.0,10,0
32.0,11,0
32.0,16,1
32.0,17,1
32.0,18,1
32.0,19,0
32.0,20,1
32.0,21,0
32.0,23,0
32.0,24,0
32.0,26,1
32.0,27,1
32.0,28,1
32.0,29,1
32.0,31,1
32.0,32,1
32.0,33,0
32.0,35,0
32.0,36,0
32.0,38,1
32.0,39,0
32.0,40,0
32.0,41,1
32.0,42,1
32.0,43,0
32.0,44,1
32.0,45,1
37.0,0,0
37.0,1,1
37.0,2,0
37.0,3,1
37.0,4,0
37.0,5,0
37.0,6,1
37.0,7,0
37.0,8,0
37.0,9,1
37.0,10,1
37.0,11,1
37.0,12,0
37.0,13,1
37.0,14,0
37.0,15,0
37.0,16,0
37.0,17,1
37.0,18,1
37.0,19,0
37.0,21,1
37.0,22,1
37.0,24,1
37.0,25,0
37.0,26,0
37.0,27,0
37.0,28,1
37.0,29,1
37.0,30,1
37.0,31,0
37.0,33,1
37.0,34,0
37.0,35,0
37.0,37,0
37.0,39,0
37.0,40,0
37.0,42,1
37.0,44,1
37.0,45,0
37.0,46,0
37.0,48,1
37.0,49,1
40.0,0,0
40.0,1,1
40.0,3,0
40.0,4,0
40.0,5,0
