worker,task,answer
0.0,9,0
0.0,14,1
0.0,16,1
0.0,21,1
0.0,28,0
0.0,35,1
0.0,37,0
0.0,38,1
0.0,39,0
0.0,40,1
0.0,44,0
0.0,46,1
8.0,3,1
8.0,4,1
8.0,6,1
8.0,13,1
8.0,15,1
8.0,17,0
8.0,22,1
8.0,25,1
8.0,28,1
8.0,31,0
8.0,32,1
8.0,35,1
8.0,36,0
8.0,38,1
9.0,6,1
9.0,8,0
9.0,14,0
9.0,15,0
9.0,22,1
9.0,23,1
9.0,33,1
9.0,37,1
9.0,48,1
14.0,2,1
14.0,13,0
14.0,15,1
14.0,16,0
14.0,19,1
14.0,21,0
14.0,22,1
14.0,23,1
14.0,25,0
14.0,29,0
14.0,39,1
14.0,40,0
14.0,44,1
14.0,47,0
19.0,0,1
19.0,1,1
19.0,2,1
19.0,12,1
19.0,14,1
19.0,16,1
19.0,19,1
19.0,20,1
19.0,23,0
19.0,25,1
19.0,26,0
19.0,33,0
19.0,38,1
19.0,39,1
19.0,43,0
19.0,44,0
19.0,45,1
19.0,46,1
19.0,49,0
22.0,4,0
22.0,10,0
22.0,12,1
22.0,14,0
22.0,17,1
22.0,18,0
22.0,19,1
22.0,23,0
22.0,24,0
22.0,29,0
22.0,33,1
22.0,34,0
22.0,41,1
22.0,43,1
22.0,45,0
22.0,47,0
28.0,6,1
28.0,10,0
28.0,12,0
28.0,20,1
28.0,22,0
28.0,23,0
28.0,28,0
28.0,29,0
28.0,35,0
28.0,40,1
28.0,42,1
28.0,45,0
28.0,46,1
28.0,47,1
29.0,7,0
29.0,8,1
29.0,11,1
29.0,14,0
29.0,15,1
29.0,22,1
29.0,23,1
29.0,25,0
29.0,31,1
29.0,36,0
29.0,47,1
31.0,0,0
31.0,3,1
31.0,4,0
31.0,5,1
31.0,8,1
31.0,18,1
31.0,22,0
31.0,23,1
31.0,24,0
31.0,29,0
31.0,32,1
31.0,35,0
31.0,38,1
31.0,41,1
31.0,44,0
31.0,46,0
32.0,0,1
32.0,1,1
32.0,2,0
32.0,3,1
32.0,5,0
32.0,15,0
32.0,18,1
32.0,19,1
32.0,21,0
32.0,25,0
32.0,31,0
32.0,35,1
32.0,38,1
32.0,39,0
32.0,40,0
32.0,41,0
32.0,43,0
32.0,45,1
32.0,46,1
35.0,1,1
35.0,4,1
35.0,5,0
35.0,9,0
35.0,12,1
35.0,15,0
35.0,20,0
35.0,22,0
35.0,23,1
35.0,24,0
35.0,25,0
35.0,30,0
35.0,39,1
35.0,42,1
35.0,43,1
35.0,47,1
35.0,48,0
35.0,49,1
37.0,6,0
37.0,13,0
37.0,17,0
37.0,18,1
37.0,21,1
37.0,24,1
37.0,29,1
37.0,30,0
37.0,38,1
37.0,39,0
37.0,49,0
38.0,0,1
38.0,8,1
38.0,11,1
38.0,16,1
38.0,19,1
38.0,20,0
38.0,28,0
38.0,31,0
38.0,32,1
38.0,34,1
38.0,41,0
38.0,42,0
38.0,43,0
38.0,47,0
39.0,3,0
39.0,4,1
39.0,5,1
39.0,11,0
39.0,13,1
39.0,14,0
39.0,15,0
39.0,16,1
39.0,18,0
39.0,20,1
39.0,22,1
39.0,23,1
39.0,24,0
39.0,26,1
39.0,27,1
39.0,28,0
39.0,29,1
39.0,30,1
39.0,31,0
39.0,34,0
39.0,36,1
39.0,37,1
39.0,39,0
39.0,40,0
39.0,42,1
39.0,44,0
39.0,45,0
40.0,1,1
40.0,4,0
40.0,5,0
40.0,6,1
40.0,14,1
40.0,17,0
40.0,27,1
40.0,32,1
40.0,37,0
40.0,41,0
40.0,45,1
41.0,8,0
41.0,10,1
41.0,12,0
41.0,13,1
41.0,15,1
41.0,16,0
41.0,29,0
41.0,32,0
41.0,34,0
41.0,35,0
41.0,45,1
41.0,48,1
41.0,49,1
47.0,1,1
47.0,2,0
47.0,3,0
47.0,4,0
47.0,5,1
47.0,7,0
47.0,8,0
47.0,9,0
