A2AU1R4ZU1ZJ1A,0.44549763033175355
A2U3GIFZQ60NZC,0.625
A3HB574VTU7ZFQ,0.9289617486338798
A1WCS9A1G451ET,0.9393939393939394
A2DDYH9F36MUYI,0.4
A3M34FQ1OVNWPG,0.9682539682539683
A11SLRXUNTJBJN,0.9349593495934959
A3QYFK401W415E,0.16666666666666666
A2YTQZXX709TKL,0.9787234042553191
A1WIF4O1JVKM19,0.875
AS52W5HOMKHLU,0.9338235294117647
A3OVORVFL0XDTW,0.97
AWAFCJJRHVAJJ,0.9959016393442623
A1KHK2C32M9BER,0.8333333333333334
A179VLKURU2LOC,0.8
A3GJG5WDSBJDF9,0.9310344827586207
A1ZE8RQYXP2EHZ,0.6666666666666666
A2VLOL5DA4M2T1,0.949685534591195
AZH91RXTSG1NZ,0.6
A1K96S33FDRUJW,0.8944444444444445
A38TVCJD8W9XVP,0.88
A1VLY9V91HLMWE,0.9230769230769231
A2UABC7H36ZV78,0.8333333333333334
A1K94P4CIXP468,0.2222222222222222
A3OJ1IOB618GL1,0.9019607843137255
A2ZSRG20LC3J0C,0.9719626168224299
A2SKWBR49HEXFY,0.7640449438202247
A1GRVYC1M3TAUB,0.17647058823529413
A1Z61FGSEBPA6D,0.9411764705882353
A2SQGQ991CEHPJ,0.9230769230769231
A29P6OAGAIY5B7,0.16666666666666666
A2J853TSTRPTX7,0.9090909090909091
A8973OC7HM3Y6,0.7278911564625851
A1PX8UYPRGZCO9,0.9568345323741008
A11M3WJ9A9KH6A,0.9824561403508771
A2F7FQ1QH5O5DK,0.21428571428571427
A2YCMDV70RH926,0.7894736842105263
AOCJFXTIP7H3A,0.8769230769230769
A3Q77QSSK08W67,0.918918918918919
A1FDET1L71ATI2,0.9148936170212766
AGD35ZK1LS23X,0.875
A26T0QJQ6I109E,0.9428571428571428
AO7W3AV3GOAEY,0.9423076923076923
A2FKEVJJ8K9K1T,0.875
A3GG4I56VVN4JH,0.8333333333333334
A32U6TE5GJV6FS,0.9441860465116279
A3M2JHNZ7X8BOC,0.8444444444444444
A119EX2L0DNN1B,0.9879518072289156
A1ZU1U9872L8QR,0.8125
A8XZA7QSRBFZS,0.3076923076923077
A3KF5H88SC7DU6,0.875
A2D7UUUB14YFBG,0.1683673469387755
A39TIEZ3UT6BAS,0.9666666666666667
A33OU5A8X59KS6,0.9411764705882353
A2OMIC9WQE3MHS,0.95
AMB0MI0ETV2QN,0.9285714285714286
A3HKZTDVORNEZ,0.9534883720930233
A24DMMOGZSHJFK,0.9166666666666666
ADBU4HZB7CJAH,0.8571428571428571
A21TPQABS91RGX,0.9
A2RD52WSOW2N9V,0.9803921568627451
A312BPC9UP3GLR,0.8928571428571429
AF1HT6VL272QZ,0.8947368421052632
A27REIMNNJ1W6Z,0.9655172413793104
