worker,task,answer
0.0,7,1
0.0,16,1
0.0,24,0
0.0,25,1
0.0,30,0
0.0,35,0
0.0,38,1
0.0,40,1
0.0,44,0
0.0,45,0
0.0,46,1
0.0,48,0
3.0,6,1
3.0,15,1
3.0,24,1
3.0,30,1
3.0,33,0
3.0,35,1
3.0,46,1
6.0,0,0
6.0,2,0
6.0,4,1
6.0,11,0
6.0,12,0
6.0,16,0
6.0,22,0
6.0,28,1
6.0,29,0
6.0,31,0
6.0,37,0
6.0,38,1
6.0,48,0
9.0,0,1
9.0,2,0
9.0,4,0
9.0,9,0
9.0,12,0
9.0,18,0
9.0,19,1
9.0,22,1
9.0,23,0
9.0,27,0
9.0,29,0
9.0,33,0
9.0,34,0
9.0,44,0
9.0,45,1
9.0,48,0
9.0,49,0
14.0,0,0
14.0,2,0
14.0,3,1
14.0,5,0
14.0,6,0
14.0,8,1
14.0,11,0
14.0,13,1
14.0,17,1
14.0,20,1
14.0,22,1
14.0,23,0
14.0,30,0
14.0,33,1
14.0,37,0
14.0,38,1
14.0,42,0
18.0,1,1
18.0,3,0
18.0,6,0
18.0,9,1
18.0,10,1
18.0,18,1
18.0,19,1
18.0,25,0
18.0,27,1
18.0,29,0
18.0,39,1
18.0,40,0
18.0,44,1
18.0,47,1
18.0,48,0
19.0,2,1
19.0,5,0
19.0,7,1
19.0,14,1
19.0,15,1
19.0,35,1
19.0,36,1
19.0,37,0
19.0,39,0
19.0,40,0
22.0,0,1
22.0,1,0
22.0,2,1
22.0,3,1
22.0,4,1
22.0,5,1
22.0,7,1
22.0,10,1
22.0,12,1
22.0,18,0
22.0,19,0
22.0,24,0
22.0,25,1
22.0,26,0
22.0,29,0
22.0,32,0
22.0,37,1
22.0,41,0
22.0,43,1
22.0,44,1
22.0,45,0
22.0,48,1
23.0,4,0
23.0,10,0
23.0,13,1
23.0,21,1
23.0,23,1
23.0,31,0
23.0,35,1
23.0,39,1
23.0,41,1
23.0,46,0
23.0,49,1
26.0,4,0
26.0,7,1
26.0,13,1
26.0,14,0
26.0,29,0
26.0,38,1
26.0,46,0
28.0,0,0
28.0,2,1
28.0,9,0
28.0,13,1
28.0,14,1
28.0,17,0
28.0,18,0
28.0,19,0
28.0,20,0
28.0,24,0
28.0,27,0
28.0,28,1
28.0,29,1
28.0,30,1
28.0,35,1
28.0,40,0
28.0,42,1
28.0,44,1
28.0,46,1
28.0,47,1
29.0,6,0
29.0,17,1
29.0,20,1
29.0,39,1
29.0,40,1
29.0,41,0
29.0,43,1
29.0,48,1
36.0,3,1
36.0,11,0
36.0,12,1
36.0,17,0
36.0,20,0
36.0,23,0
36.0,25,1
36.0,27,0
36.0,30,0
36.0,31,0
36.0,34,0
36.0,35,0
36.0,37,0
36.0,41,0
36.0,42,0
36.0,44,0
36.0,48,0
39.0,7,0
39.0,8,0
39.0,10,1
39.0,11,0
39.0,12,1
39.0,19,1
39.0,20,0
39.0,21,0
39.0,23,0
39.0,26,1
39.0,27,1
39.0,29,1
39.0,32,1
39.0,45,0
39.0,47,0
40.0,2,0
40.0,5,0
40.0,10,0
40.0,14,0
40.0,16,1
40.0,17,0
40.0,18,0
40.0,23,0
40.0,24,0
40.0,31,0
40.0,34,0
40.0,46,1
42.0,2,1
42.0,3,0
42.0,10,0
42.0,18,1
42.0,25,0
42.0,28,1
42.0,29,0
42.0,30,0
42.0,31,0
42.0,32,1
42.0,33,0
42.0,35,1
42.0,37,0
42.0,38,1
42.0,42,0
42.0,46,0
42.0,49,0
51.0,1,1
51.0,6,0
51.0,9,0
51.0,10,1
51.0,11,1
51.0,12,0
51.0,16,1
51.0,22,1
51.0,29,0
51.0,31,1
51.0,32,0
51.0,33,1
51.0,34,0
51.0,35,0
51.0,39,0
51.0,42,1
51.0,45,0
51.0,46,0
51.0,47,0
52.0,8,1
52.0,9,1
52.0,11,0
52.0,13,1
52.0,16,0
52.0,18,1
52.0,25,1
52.0,37,1
52.0,40,1
52.0,44,0
52.0,47,1
62.0,0,0
62.0,1,0
62.0,2,0
62.0,5,0
62.0,8,1
62.0,10,1
62.0,15,1
62.0,22,0
62.0,24,1
62.0,25,0
62.0,27,0
62.0,28,1
62.0,29,0
62.0,31,1
62.0,32,0
62.0,35,1
62.0,40,1
63.0,6,1
63.0,11,0
63.0,12,0
63.0,13,1
63.0,16,0
63.0,24,0
63.0,27,0
63.0,30,0
63.0,40,1
63.0,42,0
63.0,49,1
64.0,0,1
64.0,11,0
64.0,15,1
64.0,16,0
64.0,18,0
64.0,19,0
64.0,21,0
64.0,30,0
64.0,33,1
64.0,34,0
64.0,47,0
64.0,49,0
67.0,4,1
67.0,5,0
67.0,7,1
67.0,9,0
67.0,10,1
67.0,16,1
67.0,18,1
67.0,23,0
67.0,24,1
67.0,27,0
67.0,29,1
67.0,31,0
67.0,32,1
67.0,33,1
67.0,35,1
67.0,39,0
67.0,41,1
68.0,0,1
68.0,4,1
68.0,6,0
68.0,7,0
68.0,11,0
68.0,13,1
68.0,24,1
68.0,25,1
68.0,26,0
68.0,29,1
68.0,34,0
68.0,36,0
68.0,37,0
68.0,43,1
68.0,44,1
68.0,46,0
68.0,49,0
71.0,2,0
71.0,4,0
71.0,5,0
71.0,9,1
71.0,13,0
71.0,15,0
71.0,17,0
71.0,20,1
71.0,22,0
71.0,23,0
71.0,27,0
71.0,28,0
71.0,36,0
71.0,38,1
71.0,40,0
71.0,44,1
71.0,49,0
73.0,1,0
73.0,5,0
73.0,9,1
73.0,12,0
73.0,20,0
73.0,22,0
73.0,25,1
73.0,27,0
73.0,29,0
73.0,30,0
73.0,33,1
73.0,34,0
73.0,42,0
74.0,0,1
74.0,3,1
74.0,9,1
74.0,12,1
74.0,13,1
74.0,16,0
74.0,18,0
74.0,20,0
74.0,29,0
74.0,38,1
74.0,41,0
74.0,43,0
74.0,45,1
74.0,47,0
75.0,0,0
75.0,1,0
75.0,3,0
75.0,7,1
75.0,9,0
75.0,12,1
75.0,16,1
75.0,20,1
75.0,27,1
75.0,32,0
75.0,33,1
75.0,36,1
75.0,40,1
75.0,45,1
75.0,47,0
75.0,48,1
79.0,2,1
79.0,6,0
79.0,12,1
79.0,13,1
79.0,15,0
79.0,20,0
79.0,23,0
79.0,27,1
79.0,28,0
79.0,32,0
79.0,34,1
79.0,41,1
79.0,45,0
79.0,47,0
79.0,48,1
80.0,2,0
80.0,3,0
80.0,10,1
80.0,12,0
80.0,14,1
80.0,15,0
80.0,18,1
80.0,23,0
80.0,27,0
80.0,29,0
80.0,36,0
80.0,40,0
80.0,47,0
81.0,1,0
81.0,5,0
81.0,9,1
81.0,10,0
81.0,16,1
81.0,17,0
81.0,26,0
81.0,27,0
81.0,30,0
81.0,31,1
81.0,34,0
81.0,35,1
81.0,45,0
81.0,49,1
84.0,1,0
84.0,4,0
84.0,5,0
84.0,6,0
84.0,7,0
84.0,9,1
84.0,10,0
84.0,12,1
84.0,13,1
84.0,18,0
84.0,20,0
84.0,21,1
