worker,task,answer
0.0,10,0
0.0,11,0
0.0,15,1
0.0,16,0
0.0,17,0
0.0,19,1
0.0,20,1
0.0,22,0
0.0,23,1
0.0,26,0
0.0,27,1
0.0,29,0
0.0,33,0
0.0,35,1
0.0,38,1
0.0,43,0
0.0,44,1
0.0,45,0
0.0,48,0
1.0,0,0
1.0,3,1
1.0,6,1
1.0,7,0
1.0,9,1
1.0,10,0
1.0,11,0
1.0,13,0
1.0,17,1
1.0,18,0
1.0,20,0
1.0,21,0
1.0,22,1
1.0,25,0
1.0,28,1
1.0,29,0
1.0,35,0
1.0,37,0
1.0,39,1
1.0,40,0
1.0,41,1
1.0,43,1
1.0,45,1
1.0,47,0
1.0,48,1
3.0,2,0
3.0,3,1
3.0,4,0
3.0,5,0
3.0,6,0
3.0,7,1
3.0,8,1
3.0,9,0
3.0,15,1
3.0,16,0
3.0,18,1
3.0,20,1
3.0,21,1
3.0,22,1
3.0,25,1
3.0,26,0
3.0,27,1
3.0,28,1
3.0,29,0
3.0,30,1
3.0,33,0
3.0,38,0
3.0,40,1
3.0,41,0
3.0,42,1
3.0,46,1
3.0,48,1
13.0,0,1
13.0,3,1
13.0,6,1
13.0,14,1
13.0,17,0
13.0,19,0
13.0,20,0
13.0,23,1
13.0,24,0
13.0,25,1
13.0,28,1
13.0,33,1
13.0,39,0
13.0,40,0
13.0,41,1
13.0,43,0
13.0,44,0
13.0,45,0
13.0,49,0
15.0,0,0
15.0,1,0
15.0,2,1
15.0,4,1
15.0,5,0
15.0,13,1
15.0,14,0
15.0,16,1
15.0,17,0
15.0,18,0
15.0,20,1
15.0,21,1
15.0,22,1
15.0,23,0
15.0,24,0
15.0,25,0
15.0,30,1
15.0,31,0
15.0,33,1
15.0,36,0
15.0,40,0
15.0,41,0
15.0,42,1
15.0,45,0
15.0,48,1
24.0,2,0
24.0,5,0
24.0,7,0
24.0,9,1
24.0,11,0
24.0,14,1
24.0,17,1
24.0,24,1
24.0,25,1
24.0,27,1
24.0,29,0
24.0,31,0
24.0,36,0
24.0,37,1
24.0,39,1
24.0,42,0
24.0,43,0
24.0,46,0
24.0,47,1
24.0,49,1
25.0,0,1
25.0,3,1
25.0,5,0
25.0,7,0
25.0,9,0
25.0,12,1
25.0,14,0
25.0,16,0
25.0,17,0
25.0,20,1
25.0,21,0
25.0,29,1
25.0,36,1
25.0,37,0
25.0,38,0
25.0,42,0
25.0,45,1
25.0,47,1
28.0,0,0
28.0,3,0
28.0,6,0
28.0,9,1
28.0,11,1
28.0,12,1
28.0,17,0
28.0,18,1
28.0,22,1
28.0,24,0
28.0,25,1
28.0,27,0
28.0,28,0
28.0,31,0
28.0,34,0
28.0,35,1
28.0,38,1
28.0,41,1
28.0,46,0
28.0,49,1
30.0,0,1
30.0,1,1
30.0,2,1
30.0,6,1
30.0,7,0
30.0,9,1
30.0,10,0
30.0,16,0
30.0,17,0
30.0,19,0
30.0,29,1
30.0,32,1
30.0,34,0
30.0,35,0
30.0,37,0
30.0,38,1
30.0,41,0
30.0,42,1
30.0,43,1
30.0,46,1
30.0,47,0
30.0,48,1
31.0,2,0
31.0,3,1
31.0,10,1
31.0,11,1
31.0,12,1
31.0,14,0
31.0,17,0
31.0,24,1
31.0,26,1
31.0,29,1
31.0,37,0
31.0,39,0
31.0,43,1
31.0,47,1
31.0,48,1
31.0,49,1
32.0,2,0
32.0,5,0
32.0,8,0
32.0,11,0
32.0,13,1
32.0,15,0
32.0,16,1
32.0,17,0
32.0,19,0
32.0,20,0
32.0,22,1
