worker,task,answer
1.0,1,1
1.0,3,1
1.0,4,1
1.0,15,0
1.0,16,1
1.0,17,1
1.0,35,0
1.0,42,1
9.0,12,1
9.0,13,0
9.0,14,0
9.0,17,1
9.0,20,1
9.0,26,0
9.0,28,1
9.0,32,1
9.0,42,1
9.0,46,1
10.0,9,1
10.0,19,0
10.0,21,1
10.0,24,1
10.0,25,0
10.0,31,1
10.0,40,1
10.0,42,1
10.0,44,0
12.0,2,1
12.0,4,0
12.0,15,1
12.0,16,1
12.0,25,0
12.0,27,0
12.0,29,0
12.0,30,1
12.0,36,1
12.0,39,0
12.0,40,1
12.0,45,0
18.0,5,1
18.0,10,0
18.0,15,0
18.0,16,0
18.0,23,1
18.0,24,1
18.0,27,1
18.0,29,0
18.0,34,0
18.0,36,1
18.0,41,0
18.0,44,0
18.0,45,1
25.0,0,1
25.0,5,0
25.0,15,1
25.0,21,0
25.0,25,0
25.0,32,0
25.0,44,1
28.0,1,0
28.0,2,1
28.0,6,1
28.0,7,1
28.0,9,1
28.0,16,0
28.0,21,1
28.0,28,0
28.0,30,0
28.0,31,0
28.0,33,1
28.0,35,1
28.0,47,0
30.0,1,0
30.0,6,1
30.0,7,1
30.0,11,0
30.0,15,1
30.0,18,0
30.0,21,0
30.0,22,1
30.0,23,0
30.0,24,1
30.0,27,0
30.0,30,0
30.0,36,1
30.0,37,0
30.0,48,0
34.0,8,1
34.0,14,1
34.0,20,0
34.0,22,0
34.0,24,0
34.0,36,0
34.0,48,0
34.0,49,0
35.0,0,0
35.0,6,1
35.0,16,0
35.0,17,0
35.0,18,1
35.0,19,1
35.0,24,1
35.0,37,1
35.0,48,1
38.0,7,1
38.0,15,1
38.0,26,0
38.0,29,0
38.0,31,1
38.0,47,1
41.0,0,0
41.0,5,0
41.0,6,1
41.0,14,0
41.0,15,0
41.0,16,0
41.0,17,1
41.0,24,1
41.0,26,1
41.0,31,0
41.0,32,1
41.0,34,0
41.0,35,1
41.0,36,0
41.0,37,0
45.0,0,0
45.0,1,1
45.0,2,1
45.0,3,1
45.0,11,0
45.0,13,0
45.0,15,0
45.0,17,1
45.0,21,1
45.0,28,1
45.0,31,0
45.0,39,0
45.0,40,0
45.0,47,1
