task,truth
11,0
12,0
38,0
60,1
103,0
109,0
117,1
165,0
169,0
180,0
239,0
254,0
263,0
270,0
282,0
289,0
316,1
334,0
351,0
376,0
392,0
405,1
420,0
434,0
453,0
476,0
490,0
515,0
530,0
537,0
549,0
561,0
596,0
599,1
618,0
640,0
641,0
649,0
665,0
675,0
767,0
769,0
776,0
807,0
810,0
812,0
835,0
838,0
853,0
903,0
949,0
997,0
1016,1
1029,1
1050,0
1055,0
1064,0
1071,0
1082,0
1093,0
1102,0
1116,0
1121,0
1171,0
1225,0
1228,0
1257,1
1338,0
1339,0
1344,0
1384,0
1385,0
1400,0
1426,1
1433,0
1491,1
1518,0
1520,0
1529,1
1600,0
1605,0
1622,1
1648,0
1650,0
1666,0
1687,0
1715,1
1748,0
1780,1
1787,0
1798,0
1828,0
1839,0
1868,1
1877,1
1884,0
1917,0
1949,0
1963,0
1964,0
