task,truth
21,0
50,0
75,0
80,1
81,0
93,0
105,0
106,1
141,0
182,0
185,0
208,0
215,0
227,1
268,0
271,0
321,1
326,0
388,1
412,0
441,1
444,1
465,0
495,0
535,0
541,0
551,0
557,0
568,1
617,0
650,0
672,0
686,0
728,0
780,0
795,0
816,0
840,0
848,0
873,0
875,0
883,0
884,0
888,0
930,0
959,0
964,0
993,0
1067,0
1130,0
1135,0
1136,0
1138,0
1144,1
1158,1
1160,0
1196,0
1205,0
1223,0
1250,0
1256,0
1264,0
1329,1
1374,0
1415,0
1434,0
1445,0
1456,0
1461,0
1464,0
1467,0
1504,0
1526,0
1585,0
1619,0
1626,0
1640,0
1643,0
1658,0
1664,0
1670,0
1686,0
1718,0
1758,0
1759,0
1764,0
1768,0
1782,0
1784,0
1791,1
1793,0
1805,0
1811,1
1817,0
1831,0
1895,0
1897,0
1901,0
1950,0
1974,0
