task,truth
17,0
31,0
43,0
55,0
56,0
87,0
154,0
162,0
191,0
220,0
265,0
267,0
293,0
294,0
302,1
327,0
332,0
340,0
346,0
367,0
396,0
445,0
491,0
510,0
517,0
518,0
524,0
533,0
554,0
569,1
603,0
608,0
660,0
682,0
689,0
766,0
770,1
796,0
836,0
849,0
898,0
900,0
901,0
914,0
924,0
932,0
975,0
980,0
988,1
991,0
1005,0
1033,0
1117,0
1128,0
1139,0
1141,0
1145,0
1170,1
1180,0
1186,0
1195,0
1222,0
1244,0
1296,0
1340,1
1346,0
1357,0
1380,0
1427,0
1460,0
1463,1
1506,0
1508,0
1552,0
1568,0
1587,0
1593,0
1613,0
1649,0
1651,0
1667,0
1696,0
1713,1
1722,0
1777,1
1795,1
1815,0
1835,0
1865,0
1874,0
1889,1
1896,1
1909,0
1925,0
1931,0
1942,0
1966,0
1977,1
1987,0
1996,0
