worker,task,answer
A153PKAL7OAY36,7,0
A1HIXWH4OXT8S4,7,0
A1XFA0A9Z3LAZJ,7,0
A23YQUBXZPKILZ,7,0
A2PPUWIXQTM43F,7,0
A31OCN4MNHUQ6W,7,0
A8XTEV2JA6R2X,7,0
AJSJVK40F5HM6,7,0
APYV9Y0DFZFVP,7,0
ATVALOQVDCMZW,7,0
A2AJO7WHWIKEHR,16,0
A2BTR0GQ5B5JI6,16,0
A2JP3HEL3J25AJ,16,0
A31OCN4MNHUQ6W,16,0
A3JEB66F98ZWH8,16,1
A3JMQDTEKRE5X6,16,0
A3MA9V9UPGCOK7,16,0
A3OTIDMKIEDY6G,16,0
A5GMU0WL4GLA9,16,0
AZSDW7JJL5VA7,16,0
A2BTR0GQ5B5JI6,47,3
A2ITXTZLLTI4GO,47,3
A2JP3HEL3J25AJ,47,3
A2VL24C5P7Y3DJ,47,3
A3C7AVL4R1C1J4,47,3
A3MA9V9UPGCOK7,47,3
A3MU5NDVE8YATT,47,1
ALAGGMJ7UZZKJ,47,3
APYV9Y0DFZFVP,47,3
AZSDW7JJL5VA7,47,3
A1253FXHCZ9CWM,70,1
A153PKAL7OAY36,70,1
A1IB9WML70CU89,70,2
A1XFA0A9Z3LAZJ,70,2
A21A79J5ZWD42K,70,1
A2BTR0GQ5B5JI6,70,3
A2ITXTZLLTI4GO,70,2
A31OCN4MNHUQ6W,70,3
AJSJVK40F5HM6,70,2
AZSDW7JJL5VA7,70,2
A1253FXHCZ9CWM,74,1
A153PKAL7OAY36,74,1
A1JTOT0DWM6QGL,74,1
A21T6EF3XC7UMT,74,2
A25LQC7UPMAADF,74,1
A28ZHJ9ASQ49IY,74,1
A31OCN4MNHUQ6W,74,2
A3CVCNNNRNO03T,74,1
A4X14HN0F6KVW,74,1
AVWJPWUEE3U4Q,74,1
A153PKAL7OAY36,93,1
A17OE8HU0QCX21,93,0
A1H59ZEBB6IS5F,93,0
A1HIXWH4OXT8S4,93,0
A1JTOT0DWM6QGL,93,0
A21T6EF3XC7UMT,93,0
A21US576U8SCO4,93,0
A22C0PJUBFJTI0,93,0
A2BTR0GQ5B5JI6,93,0
A2DO3HBE5HGVEN,93,0
A2PS4POPKUVWZR,93,0
A317Q6CKB8GHBZ,93,0
A31OCN4MNHUQ6W,93,0
A35HNSSK5MHRAQ,93,0
A3CVCNNNRNO03T,93,0
A3OHT85E1990AL,93,0
A7RZBPHSMR3S8,93,0
APF7EWGJUB5LT,93,0
ATAMRO447HWJQ,93,0
AZSDW7JJL5VA7,93,0
A21A79J5ZWD42K,134,1
A2BTR0GQ5B5JI6,134,3
A2TQBNHGF2YP2E,134,2
A2VL24C5P7Y3DJ,134,3
A3FN8S0N5JNAL6,134,1
A3GE97GX3OXJTW,134,3
A3NN88JE3JU6SK,134,3
ALDSIOBRWMZSI,134,3
ATVALOQVDCMZW,134,2
AVWJPWUEE3U4Q,134,2
A153PKAL7OAY36,146,1
A28ZHJ9ASQ49IY,146,0
A2AJO7WHWIKEHR,146,1
A2BTR0GQ5B5JI6,146,3
A2FDPXPDSAUVUA,146,0
A2ITXTZLLTI4GO,146,0
A3FN8S0N5JNAL6,146,1
A3GE97GX3OXJTW,146,2
A3JMQDTEKRE5X6,146,0
AZSDW7JJL5VA7,146,0
A21T6EF3XC7UMT,157,0
A2AJO7WHWIKEHR,157,0
A2CBFJLWW0QIFL,157,0
A2JP3HEL3J25AJ,157,0
A2VL24C5P7Y3DJ,157,0
A31OCN4MNHUQ6W,157,0
A37YC0D90LZF2M,157,0
A3JMQDTEKRE5X6,157,0
A3MA9V9UPGCOK7,157,0
ALDSIOBRWMZSI,157,0
A1253FXHCZ9CWM,165,0
A1PXXEOGQ76RNJ,165,0
A1TRN3ZP7W1ACC,165,0
A21US576U8SCO4,165,0
A2AJO7WHWIKEHR,165,1
A2BLGVW3OGZJVU,165,1
A2BTR0GQ5B5JI6,165,0
A2DO3HBE5HGVEN,165,0
A2ITXTZLLTI4GO,165,1
A2JP3HEL3J25AJ,165,0
A2U0R4X38GUKZE,165,0
A31OCN4MNHUQ6W,165,0
A3J86MK3VIE6ST,165,0
A3MA9V9UPGCOK7,165,0
A3PE1HO8AO7S9Y,165,1
A4AD9ZMVU9SVA,165,0
A4GP97LAQCCHJ,165,0
AMIFAMFOZSX8I,165,0
APYV9Y0DFZFVP,165,0
ATAMRO447HWJQ,165,0
A21A79J5ZWD42K,179,0
A2DO3HBE5HGVEN,179,0
A2ITXTZLLTI4GO,179,0
A2VL24C5P7Y3DJ,179,1
A31OCN4MNHUQ6W,179,0
A3477QYMFXUC4I,179,0
A3JMQDTEKRE5X6,179,0
A3MA9V9UPGCOK7,179,0
AHSMUWLIX8N2F,179,0
ATVALOQVDCMZW,179,0
A21A79J5ZWD42K,221,0
A2AJO7WHWIKEHR,221,1
A2DO3HBE5HGVEN,221,0
A2JP3HEL3J25AJ,221,0
A3GE97GX3OXJTW,221,0
A3MA9V9UPGCOK7,221,0
A3MU5NDVE8YATT,221,1
A3NN88JE3JU6SK,221,0
AY56VAS30RO23,221,0
AZSDW7JJL5VA7,221,0
A2BTR0GQ5B5JI6,234,0
A2DO3HBE5HGVEN,234,0
A2JP3HEL3J25AJ,234,0
A2U0R4X38GUKZE,234,0
A31OCN4MNHUQ6W,234,0
A3CVCNNNRNO03T,234,0
A3IP9KYNZZ028B,234,0
A3JMQDTEKRE5X6,234,0
A3MU5NDVE8YATT,234,1
AZSDW7JJL5VA7,234,0
A1253FXHCZ9CWM,253,0
A28ZHJ9ASQ49IY,253,1
A2BTR0GQ5B5JI6,253,0
A2JP3HEL3J25AJ,253,0
A31OCN4MNHUQ6W,253,0
A3220HG1O83HQ4,253,1
A35GER5TWMH9VP,253,0
A3JMQDTEKRE5X6,253,0
ALAGGMJ7UZZKJ,253,3
AVWJPWUEE3U4Q,253,0
A21T6EF3XC7UMT,260,0
A25CRC4AZY5KC1,260,0
A2BTR0GQ5B5JI6,260,0
A2FDPXPDSAUVUA,260,0
A2ITXTZLLTI4GO,260,0
A3JMQDTEKRE5X6,260,0
A3MA9V9UPGCOK7,260,0
A3NN88JE3JU6SK,260,0
AVWJPWUEE3U4Q,260,1
A153PKAL7OAY36,264,0
A22C0PJUBFJTI0,264,1
A28ZHJ9ASQ49IY,264,0
A2BTR0GQ5B5JI6,264,0
A31OCN4MNHUQ6W,264,0
A3GE97GX3OXJTW,264,0
A3JMQDTEKRE5X6,264,0
AC0YIZF6G5V9G,264,0
ATVALOQVDCMZW,264,1
AVWJPWUEE3U4Q,264,1
A153PKAL7OAY36,278,0
A1HIXWH4OXT8S4,278,0
A1LIJDLQHS5AOO,278,0
A1PAOT8DIO3LCM,278,0
A1PXXEOGQ76RNJ,278,0
A204NDFTMBY7KJ,278,0
A20PWAB7G3HDHU,278,0
A21A79J5ZWD42K,278,0
A21US576U8SCO4,278,0
A29T6EIMK6R7O0,278,0
A2AJO7WHWIKEHR,278,1
A2MC38IV7L231H,278,0
A3477QYMFXUC4I,278,0
A3MU5NDVE8YATT,278,2
A3TB4II4CVRKBC,278,0
AC0YIZF6G5V9G,278,0
ANC9EWZTGN5HK,278,0
ATAMRO447HWJQ,278,0
ATVALOQVDCMZW,278,0
AUJ5WUN40KW59,278,1
